timestamp_iso,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w
2026-05-08T19:36:18.912,-1.7026,0.0000,-0.0906,0.0000,0.0000,0.0000,1.0000
2026-05-08T19:36:19.094,-1.7026,-0.0039,-0.0906,0.0000,0.0000,0.0000,1.0000
2026-05-08T19:36:19.211,-1.7279,1.3774,-22.7522,-0.0581,0.0330,-0.0173,0.9976
2026-05-08T19:36:19.246,-1.7223,1.2746,-22.7484,-0.0543,0.0551,-0.0325,0.9965
2026-05-08T19:36:19.262,-1.7238,1.2045,-22.7460,-0.0563,0.0568,-0.0323,0.9963
2026-05-08T19:36:19.287,-1.7245,1.2045,-22.7459,-0.0578,0.0475,-0.0316,0.9967
2026-05-08T19:36:19.335,-1.7245,1.2043,-22.7451,-0.0539,0.0435,-0.0331,0.9971
2026-05-08T19:36:19.381,-1.7255,1.2052,-22.7457,-0.0511,0.0415,-0.0332,0.9973
2026-05-08T19:36:19.423,-1.7258,1.2054,-22.7462,-0.0554,0.0340,-0.0270,0.9975
2026-05-08T19:36:19.461,-1.7267,1.2057,-22.7467,-0.0536,0.0352,-0.0269,0.9976
2026-05-08T19:36:19.500,-1.7277,1.2059,-22.7474,-0.0563,0.0332,-0.0256,0.9975
2026-05-08T19:36:19.531,-1.7281,1.2068,-22.7478,-0.0554,0.0310,-0.0228,0.9977
2026-05-08T19:36:19.561,-1.7283,1.2071,-22.7485,-0.0567,0.0287,-0.0197,0.9978
2026-05-08T19:36:19.587,-1.7281,1.2069,-22.7489,-0.0559,0.0280,-0.0198,0.9978
2026-05-08T19:36:19.618,-1.7283,1.2071,-22.7493,-0.0543,0.0288,-0.0213,0.9979
2026-05-08T19:36:19.653,-1.7279,1.2071,-22.7494,-0.0528,0.0281,-0.0212,0.9980
2026-05-08T19:36:19.694,-1.7278,1.2074,-22.7495,-0.0548,0.0273,-0.0184,0.9980
2026-05-08T19:36:19.736,-1.7280,1.2075,-22.7494,-0.0547,0.0259,-0.0182,0.9980
2026-05-08T19:36:19.770,-1.7284,1.2076,-22.7491,-0.0544,0.0238,-0.0179,0.9981
