timestamp_iso,event,room_id
2026-05-09T16:01:44.361,ENTER,room_1
2026-05-09T16:02:47.162,EXIT,room_1
2026-05-09T16:03:07.664,ENTER,room_2
2026-05-09T16:04:33.148,EXIT,room_2
2026-05-09T16:04:44.803,ENTER,room_3
2026-05-09T16:05:54.700,EXIT,room_3
2026-05-09T16:05:59.451,ENTER,room_4
2026-05-09T16:06:54.366,EXIT,room_4
