timestamp_iso,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w
2026-05-09T16:01:43.980,-1.7026,0.0000,-0.0906,0.0000,0.0000,0.0000,1.0000
2026-05-09T16:01:44.183,-1.7026,-0.0039,-0.0906,0.0000,0.0000,0.0000,1.0000
2026-05-09T16:01:44.319,-1.4125,1.8986,-22.6377,-0.0149,0.0002,-0.0132,-0.9998
2026-05-09T16:01:44.358,-1.4886,1.7799,-22.6213,-0.0412,-0.1418,0.0045,-0.9890
2026-05-09T16:01:44.377,-1.5142,1.7311,-22.6174,-0.0515,-0.1756,0.0092,-0.9831
2026-05-09T16:01:44.395,-1.5193,1.7320,-22.6173,-0.0525,-0.1814,0.0090,-0.9820
2026-05-09T16:01:44.457,-1.5231,1.7313,-22.6179,-0.0542,-0.1877,0.0101,-0.9807
2026-05-09T16:01:44.484,-1.5293,1.7309,-22.6179,-0.0485,-0.2065,0.0109,-0.9772
2026-05-09T16:01:44.501,-1.5367,1.7328,-22.6167,-0.0420,-0.2250,0.0115,-0.9734
2026-05-09T16:01:44.526,-1.5473,1.7345,-22.6155,-0.0338,-0.2527,0.0136,-0.9669
2026-05-09T16:01:44.545,-1.5493,1.7347,-22.6151,-0.0288,-0.2660,0.0127,-0.9634
2026-05-09T16:01:44.580,-1.5519,1.7345,-22.6150,-0.0278,-0.2758,0.0115,-0.9608
2026-05-09T16:01:44.595,-1.5549,1.7335,-22.6153,-0.0331,-0.2817,0.0080,-0.9589
2026-05-09T16:01:44.615,-1.5579,1.7332,-22.6151,-0.0355,-0.2874,0.0079,-0.9571
2026-05-09T16:01:44.626,-1.5639,1.7327,-22.6152,-0.0393,-0.2997,0.0070,-0.9532
2026-05-09T16:01:44.647,-1.5664,1.7322,-22.6154,-0.0406,-0.3045,0.0073,-0.9516
2026-05-09T16:01:44.671,-1.5688,1.7320,-22.6154,-0.0424,-0.3078,0.0070,-0.9505
2026-05-09T16:01:44.697,-1.5710,1.7317,-22.6155,-0.0433,-0.3084,0.0069,-0.9502
2026-05-09T16:01:44.718,-1.5760,1.7305,-22.6162,-0.0478,-0.3126,0.0070,-0.9487
2026-05-09T16:01:44.733,-1.5784,1.7296,-22.6167,-0.0528,-0.3126,0.0080,-0.9484
2026-05-09T16:01:44.748,-1.5805,1.7286,-22.6173,-0.0570,-0.3127,0.0085,-0.9481
2026-05-09T16:01:44.761,-1.5826,1.7278,-22.6178,-0.0615,-0.3132,0.0093,-0.9476
2026-05-09T16:01:44.773,-1.5845,1.7269,-22.6183,-0.0654,-0.3136,0.0101,-0.9472
2026-05-09T16:01:44.783,-1.5862,1.7257,-22.6192,-0.0704,-0.3138,0.0114,-0.9468
2026-05-09T16:01:44.798,-1.5880,1.7244,-22.6200,-0.0759,-0.3141,0.0124,-0.9463
2026-05-09T16:01:44.814,-1.5894,1.7229,-22.6213,-0.0827,-0.3141,0.0141,-0.9457
2026-05-09T16:01:44.832,-1.5906,1.7215,-22.6226,-0.0898,-0.3148,0.0155,-0.9448
2026-05-09T16:01:44.848,-1.5915,1.7203,-22.6241,-0.0960,-0.3157,0.0179,-0.9438
2026-05-09T16:01:44.862,-1.5921,1.7196,-22.6255,-0.1009,-0.3165,0.0195,-0.9430
2026-05-09T16:01:44.874,-1.5927,1.7190,-22.6267,-0.1033,-0.3180,0.0194,-0.9422
2026-05-09T16:01:44.886,-1.5930,1.7186,-22.6279,-0.1057,-0.3193,0.0199,-0.9415
2026-05-09T16:01:44.897,-1.5935,1.7179,-22.6295,-0.1062,-0.3219,0.0210,-0.9406
2026-05-09T16:01:44.908,-1.5935,1.7173,-22.6313,-0.1079,-0.3236,0.0217,-0.9398
2026-05-09T16:01:44.922,-1.5937,1.7167,-22.6331,-0.1098,-0.3261,0.0231,-0.9386
2026-05-09T16:01:44.940,-1.5938,1.7161,-22.6350,-0.1121,-0.3289,0.0246,-0.9374
2026-05-09T16:01:44.959,-1.5935,1.7156,-22.6367,-0.1135,-0.3313,0.0256,-0.9363
2026-05-09T16:01:44.976,-1.5934,1.7149,-22.6387,-0.1141,-0.3334,0.0265,-0.9355
2026-05-09T16:01:44.994,-1.5931,1.7145,-22.6407,-0.1162,-0.3347,0.0277,-0.9347
