timestamp_iso,frame_time_ms,fps,allocated_memory_mb,reserved_memory_mb,mono_used_mb,session,elapsed_s,room_id,technique
2026-05-09 12:44:29.651,33.62,29.7,225.41,370.64,10.26,study_0,0.0,room_1,Guardian Grid
2026-05-09 12:44:30.174,37.31,26.8,225.54,370.64,10.28,study_0,0.523,room_1,Guardian Grid
2026-05-09 12:44:30.660,35.66,28.0,225.54,370.64,10.32,study_0,1.009,room_1,Guardian Grid
2026-05-09 12:44:31.155,22.03,45.4,225.54,372.64,10.36,study_0,1.504,room_1,Guardian Grid
2026-05-09 12:44:31.662,24.02,41.6,225.54,372.64,10.41,study_0,2.011,room_1,Guardian Grid
2026-05-09 12:44:32.166,26.33,38.0,225.54,372.64,10.46,study_0,2.515,room_1,Guardian Grid
2026-05-09 12:44:32.660,21.48,46.6,225.54,372.64,10.52,study_0,3.009,room_1,Guardian Grid
2026-05-09 12:44:33.141,19.1,52.4,225.54,372.64,10.56,study_0,3.49,room_1,Guardian Grid
2026-05-09 12:44:33.651,22.42,44.6,227.61,372.64,10.61,study_0,4.0,room_1,Guardian Grid
2026-05-09 12:44:34.162,22.9,43.7,227.61,372.64,9.58,study_0,4.511,room_1,Guardian Grid
2026-05-09 12:44:34.648,20.79,48.1,227.6,372.64,9.6,study_0,4.997,room_1,Guardian Grid
2026-05-09 12:44:35.156,20.94,47.8,227.61,372.64,9.63,study_0,5.505,room_1,Guardian Grid
2026-05-09 12:44:35.638,20.91,47.8,227.58,372.64,9.68,study_0,5.987,room_1,Guardian Grid
2026-05-09 12:44:36.138,19.24,52.0,227.58,372.64,9.73,study_0,6.487,room_1,Guardian Grid
2026-05-09 12:44:36.646,17.05,58.7,227.59,372.64,9.77,study_0,6.995,room_1,Guardian Grid
2026-05-09 12:44:37.145,13.97,71.6,227.59,372.64,9.85,study_0,7.494,room_1,Guardian Grid
2026-05-09 12:44:37.646,14.3,70.0,227.59,372.64,9.92,study_0,7.995,room_1,Guardian Grid
2026-05-09 12:44:38.134,13.98,71.5,227.59,372.64,9.99,study_0,8.483,room_1,Guardian Grid
2026-05-09 12:44:38.642,21.14,47.3,227.59,372.64,10.07,study_0,8.991,room_1,Guardian Grid
2026-05-09 12:44:39.152,18.42,54.3,227.59,372.64,10.13,study_0,9.501,room_1,Guardian Grid
2026-05-09 12:44:39.637,15.02,66.6,227.59,372.64,10.19,study_0,9.986,room_1,Guardian Grid
2026-05-09 12:44:40.135,13.41,74.6,227.59,372.64,10.26,study_0,10.484,room_1,Guardian Grid
2026-05-09 12:44:40.643,15.1,66.2,227.59,372.64,10.33,study_0,10.992,room_1,Guardian Grid
2026-05-09 12:44:41.145,13.97,71.6,227.59,372.64,10.4,study_0,11.494,room_1,Guardian Grid
2026-05-09 12:44:41.632,13.72,72.9,227.59,372.64,10.47,study_0,11.981,room_1,Guardian Grid
2026-05-09 12:44:42.134,14.55,68.7,227.59,372.64,10.55,study_0,12.483,room_1,Guardian Grid
2026-05-09 12:44:42.646,13.98,71.5,227.59,372.64,10.61,study_0,12.995,room_1,Guardian Grid
2026-05-09 12:44:43.146,17.38,57.5,227.59,372.64,10.68,study_0,13.495,room_1,Guardian Grid
2026-05-09 12:44:43.635,14.68,68.1,227.59,372.64,10.75,study_0,13.984,room_1,Guardian Grid
2026-05-09 12:44:44.139,15.14,66.1,227.59,372.64,10.81,study_0,14.488,room_1,Guardian Grid
2026-05-09 12:44:44.636,14.26,70.1,227.59,372.64,10.88,study_0,14.985,room_1,Guardian Grid
2026-05-09 12:44:45.145,14.27,70.1,227.59,372.64,10.95,study_0,15.494,room_1,Guardian Grid
2026-05-09 12:44:45.643,15.06,66.4,227.6,372.64,11.02,study_0,15.992,room_1,Guardian Grid
2026-05-09 12:44:46.133,13.68,73.1,227.6,372.64,9.61,study_0,16.482,room_1,Guardian Grid
2026-05-09 12:44:46.634,13.75,72.7,227.59,372.64,9.62,study_0,16.983,room_1,Guardian Grid
2026-05-09 12:44:47.146,15.19,65.8,227.6,372.64,9.67,study_0,17.495,room_1,Guardian Grid
2026-05-09 12:44:47.647,16.12,62.0,227.6,372.64,9.7,study_0,17.996,room_1,Guardian Grid
2026-05-09 12:44:48.144,15.0,66.7,227.58,372.64,9.77,study_0,18.493,room_1,Guardian Grid
2026-05-09 12:44:48.643,14.14,70.7,227.57,372.64,9.81,study_0,18.992,room_1,Guardian Grid
2026-05-09 12:44:49.145,13.12,76.2,227.57,372.64,9.89,study_0,19.494,room_1,Guardian Grid
2026-05-09 12:44:49.641,17.35,57.6,227.58,372.64,9.95,study_0,19.99,room_1,Guardian Grid
2026-05-09 12:44:50.139,16.15,61.9,227.58,372.64,10.0,study_0,20.488,room_1,Guardian Grid
2026-05-09 12:44:50.653,19.99,50.0,227.58,372.64,10.05,study_0,21.002,room_1,Guardian Grid
2026-05-09 12:44:51.143,18.0,55.6,227.58,372.64,10.11,study_0,21.492,room_1,Guardian Grid
2026-05-09 12:44:51.638,15.83,63.2,227.58,372.64,10.17,study_0,21.987,room_1,Guardian Grid
2026-05-09 12:44:52.146,15.76,63.4,227.58,372.64,10.23,study_0,22.495,room_1,Guardian Grid
2026-05-09 12:44:52.644,16.97,58.9,227.58,372.64,10.29,study_0,22.993,room_1,Guardian Grid
2026-05-09 12:44:53.144,18.1,55.3,227.58,372.64,10.35,study_0,23.493,room_1,Guardian Grid
2026-05-09 12:44:53.642,16.04,62.3,227.58,372.64,10.41,study_0,23.991,room_1,Guardian Grid
2026-05-09 12:44:54.144,13.99,71.5,227.58,372.64,10.48,study_0,24.493,room_1,Guardian Grid
2026-05-09 12:44:54.647,13.85,72.2,227.58,372.64,10.55,study_0,24.996,room_1,Guardian Grid
2026-05-09 12:44:55.145,13.83,72.3,227.56,372.64,10.63,study_0,25.494,room_1,Guardian Grid
2026-05-09 12:44:55.647,18.09,55.3,227.54,372.64,10.68,study_0,25.996,room_1,Guardian Grid
2026-05-09 12:44:56.152,20.29,49.3,227.54,372.64,10.75,study_0,26.501,room_1,Guardian Grid
2026-05-09 12:44:56.651,20.18,49.6,227.54,372.64,10.79,study_0,27.0,room_1,Guardian Grid
2026-05-09 12:44:57.141,18.13,55.2,227.55,372.64,10.85,study_0,27.49,room_1,Guardian Grid
2026-05-09 12:44:57.641,17.8,56.2,227.55,372.64,10.9,study_0,27.99,room_1,Guardian Grid
2026-05-09 12:44:58.146,14.65,68.2,227.55,372.64,10.96,study_0,28.495,room_1,Guardian Grid
2026-05-09 12:44:58.644,14.02,71.3,227.54,372.64,11.04,study_0,28.993,room_1,Guardian Grid
2026-05-09 12:44:59.145,14.06,71.1,227.54,372.64,9.65,study_0,29.494,room_1,Guardian Grid
2026-05-09 12:44:59.646,13.7,73.0,227.54,372.64,9.68,study_0,29.995,room_1,Guardian Grid
2026-05-09 12:45:00.144,14.53,68.8,227.54,372.64,9.73,study_0,30.493,room_1,Guardian Grid
2026-05-09 12:45:00.641,13.59,73.6,227.54,372.64,9.77,study_0,30.99,room_1,Guardian Grid
2026-05-09 12:45:01.145,13.66,73.2,227.55,372.64,9.82,study_0,31.494,room_1,Guardian Grid
2026-05-09 12:45:01.646,14.03,71.3,227.55,372.64,9.88,study_0,31.995,room_1,Guardian Grid
2026-05-09 12:45:02.135,14.66,68.2,227.55,372.64,9.93,study_0,32.484,room_1,Guardian Grid
2026-05-09 12:45:02.645,15.56,64.3,227.55,372.64,9.98,study_0,32.994,room_1,Guardian Grid
2026-05-09 12:45:03.135,15.07,66.4,227.55,372.64,10.04,study_0,33.484,room_1,Guardian Grid
2026-05-09 12:45:03.645,14.02,71.3,227.55,372.64,10.1,study_0,33.994,room_1,Guardian Grid
2026-05-09 12:45:04.144,13.51,74.0,227.53,372.64,10.16,study_0,34.493,room_1,Guardian Grid
2026-05-09 12:45:04.645,15.26,65.5,227.53,372.64,10.23,study_0,34.994,room_1,Guardian Grid
2026-05-09 12:45:05.135,14.94,66.9,227.53,372.64,10.29,study_0,35.484,room_1,Guardian Grid
2026-05-09 12:45:05.637,15.56,64.3,227.53,372.64,10.36,study_0,35.986,room_1,Guardian Grid
2026-05-09 12:45:06.144,14.16,70.6,227.53,372.64,10.42,study_0,36.493,room_1,Guardian Grid
2026-05-09 12:45:06.647,13.83,72.3,227.53,372.64,10.48,study_0,36.996,room_1,Guardian Grid
2026-05-09 12:45:07.144,14.2,70.4,227.53,372.64,10.55,study_0,37.493,room_1,Guardian Grid
2026-05-09 12:45:07.643,14.25,70.2,227.53,372.64,10.62,study_0,37.992,room_1,Guardian Grid
2026-05-09 12:45:08.144,14.17,70.6,227.53,372.64,10.69,study_0,38.493,room_1,Guardian Grid
2026-05-09 12:45:08.644,13.95,71.7,227.53,372.64,10.76,study_0,38.993,room_1,Guardian Grid
2026-05-09 12:45:09.144,14.09,71.0,227.53,372.64,10.82,study_0,39.493,room_1,Guardian Grid
2026-05-09 12:45:09.644,14.09,71.0,227.53,372.64,10.88,study_0,39.993,room_1,Guardian Grid
2026-05-09 12:45:10.141,17.41,57.4,227.53,372.64,10.95,study_0,40.49,room_1,Guardian Grid
2026-05-09 12:45:10.645,15.95,62.7,227.53,372.64,11.01,study_0,40.994,room_1,Guardian Grid
2026-05-09 12:45:11.144,13.48,74.2,227.53,372.64,11.07,study_0,41.493,room_1,Guardian Grid
2026-05-09 12:45:11.644,14.18,70.5,227.53,372.64,9.66,study_0,41.993,room_1,Guardian Grid
2026-05-09 12:45:12.145,14.25,70.2,227.53,372.64,9.67,study_0,42.494,room_1,Guardian Grid
2026-05-09 12:45:12.644,14.42,69.3,227.53,372.64,9.71,study_0,42.993,room_1,Guardian Grid
2026-05-09 12:45:13.146,13.7,73.0,227.53,372.64,9.75,study_0,43.495,room_1,Guardian Grid
2026-05-09 12:45:13.644,14.7,68.0,227.53,372.64,9.79,study_0,43.993,room_1,Guardian Grid
2026-05-09 12:45:14.144,13.44,74.4,227.53,372.64,9.84,study_0,44.493,room_1,Guardian Grid
2026-05-09 12:45:14.643,12.81,78.1,227.53,372.64,9.9,study_0,44.992,room_1,Guardian Grid
2026-05-09 12:45:15.143,13.84,72.3,227.53,372.64,9.95,study_0,45.492,room_1,Guardian Grid
2026-05-09 12:45:15.642,13.29,75.3,227.53,372.64,10.0,study_0,45.991,room_1,Guardian Grid
2026-05-09 12:45:16.144,13.97,71.6,227.53,372.64,10.07,study_0,46.493,room_1,Guardian Grid
2026-05-09 12:45:16.644,13.73,72.8,227.54,372.64,10.17,study_0,46.993,,
2026-05-09 12:45:17.144,12.83,78.0,227.54,372.64,10.24,study_0,47.493,,
2026-05-09 12:45:17.647,15.06,66.4,227.51,372.64,10.31,study_0,47.996,,
2026-05-09 12:45:18.145,14.37,69.6,227.51,372.64,10.38,study_0,48.494,,
2026-05-09 12:45:18.643,13.67,73.2,227.51,372.64,10.44,study_0,48.992,,
2026-05-09 12:45:19.144,15.3,65.3,227.51,372.64,10.51,study_0,49.493,,
2026-05-09 12:45:19.643,14.39,69.5,227.51,372.64,10.57,study_0,49.992,,
2026-05-09 12:45:20.145,15.13,66.1,227.51,372.64,10.64,study_0,50.494,,
2026-05-09 12:45:20.644,14.36,69.7,227.51,372.64,10.7,study_0,50.993,,
2026-05-09 12:45:21.145,13.61,73.5,227.51,372.64,10.77,study_0,51.494,,
2026-05-09 12:45:21.637,15.98,62.6,227.51,372.64,10.83,study_0,51.986,,
2026-05-09 12:45:22.138,15.59,64.1,227.57,372.64,10.93,study_0,52.487,room_2,Window
2026-05-09 12:45:22.639,16.73,59.8,227.57,372.64,11.0,study_0,52.988,room_2,Window
2026-05-09 12:45:23.147,13.57,73.7,227.55,372.64,9.73,study_0,53.496,room_2,Window
2026-05-09 12:45:23.644,14.18,70.5,227.55,372.64,9.74,study_0,53.993,room_2,Window
2026-05-09 12:45:24.143,13.81,72.4,227.55,372.64,9.75,study_0,54.492,room_2,Window
2026-05-09 12:45:24.644,13.67,73.2,227.55,372.64,9.79,study_0,54.993,room_2,Window
2026-05-09 12:45:25.143,12.42,80.5,227.55,372.64,9.83,study_0,55.492,room_2,Window
2026-05-09 12:45:25.644,14.22,70.3,227.55,372.64,9.87,study_0,55.993,room_2,Window
2026-05-09 12:45:26.144,13.37,74.8,227.55,372.64,9.93,study_0,56.493,room_2,Window
2026-05-09 12:45:26.635,12.85,77.8,227.55,372.64,10.0,study_0,56.984,room_2,Window
2026-05-09 12:45:27.143,14.04,71.2,227.55,372.64,10.08,study_0,57.492,room_2,Window
2026-05-09 12:45:27.642,14.43,69.3,227.55,372.64,10.15,study_0,57.991,room_2,Window
2026-05-09 12:45:28.143,15.18,65.9,227.55,372.64,10.23,study_0,58.492,room_2,Window
2026-05-09 12:45:28.633,13.67,73.2,227.55,372.64,10.3,study_0,58.982,room_2,Window
2026-05-09 12:45:29.143,14.03,71.3,227.55,372.64,10.38,study_0,59.492,room_2,Window
2026-05-09 12:45:29.642,13.5,74.1,227.53,372.64,10.46,study_0,59.991,room_2,Window
2026-05-09 12:45:30.143,13.51,74.0,227.53,372.64,10.54,study_0,60.492,room_2,Window
2026-05-09 12:45:30.643,13.72,72.9,227.53,372.64,10.62,study_0,60.992,room_2,Window
2026-05-09 12:45:31.145,18.07,55.4,227.53,372.64,10.7,study_0,61.494,room_2,Window
2026-05-09 12:45:31.646,16.19,61.8,227.53,372.64,10.77,study_0,61.995,room_2,Window
2026-05-09 12:45:32.152,18.0,55.5,227.53,372.64,10.84,study_0,62.501,room_2,Window
2026-05-09 12:45:32.647,14.81,67.5,227.53,372.64,10.91,study_0,62.996,room_2,Window
2026-05-09 12:45:33.142,13.55,73.8,227.51,372.64,11.0,study_0,63.491,room_2,Window
2026-05-09 12:45:33.643,13.36,74.8,227.51,372.64,11.07,study_0,63.992,room_2,Window
2026-05-09 12:45:34.139,16.13,62.0,227.51,372.64,9.76,study_0,64.488,room_2,Window
2026-05-09 12:45:34.643,14.58,68.6,227.51,372.64,9.76,study_0,64.992,room_2,Window
2026-05-09 12:45:35.142,13.81,72.4,227.51,372.64,9.79,study_0,65.491,room_2,Window
2026-05-09 12:45:35.644,13.28,75.3,227.51,372.64,9.82,study_0,65.993,room_2,Window
2026-05-09 12:45:36.138,14.64,68.3,227.51,372.64,9.86,study_0,66.487,room_2,Window
2026-05-09 12:45:36.648,16.48,60.7,227.51,372.64,9.91,study_0,66.997,room_2,Window
2026-05-09 12:45:37.136,15.39,65.0,227.51,372.64,9.94,study_0,67.485,room_2,Window
2026-05-09 12:45:37.648,14.67,68.2,227.51,372.64,9.99,study_0,67.997,room_2,Window
2026-05-09 12:45:38.138,15.19,65.8,227.51,372.64,10.04,study_0,68.487,room_2,Window
2026-05-09 12:45:38.642,16.14,62.0,227.51,372.64,10.11,study_0,68.991,room_2,Window
2026-05-09 12:45:39.143,13.37,74.8,227.51,372.64,10.17,study_0,69.492,room_2,Window
2026-05-09 12:45:39.642,13.96,71.6,227.51,372.64,10.25,study_0,69.991,room_2,Window
2026-05-09 12:45:40.142,12.93,77.3,227.56,372.64,10.33,study_0,70.491,room_2,Window
2026-05-09 12:45:40.642,13.6,73.5,227.56,372.64,10.4,study_0,70.991,room_2,Window
2026-05-09 12:45:41.143,13.16,76.0,227.56,372.64,10.48,study_0,71.492,room_2,Window
2026-05-09 12:45:41.643,12.35,81.0,227.56,372.64,10.55,study_0,71.992,room_2,Window
2026-05-09 12:45:42.145,15.95,62.7,227.56,372.64,10.62,study_0,72.494,room_2,Window
2026-05-09 12:45:42.635,13.72,72.9,227.56,372.64,10.69,study_0,72.984,room_2,Window
2026-05-09 12:45:43.141,13.48,74.2,227.56,372.64,10.77,study_0,73.49,room_2,Window
2026-05-09 12:45:43.636,14.92,67.0,227.56,372.64,10.84,study_0,73.985,room_2,Window
2026-05-09 12:45:44.137,15.38,65.0,227.56,372.64,10.89,study_0,74.486,room_2,Window
2026-05-09 12:45:44.638,13.56,73.7,227.56,372.64,10.96,study_0,74.987,room_2,Window
2026-05-09 12:45:45.142,12.8,78.1,227.56,372.64,11.02,study_0,75.491,room_2,Window
2026-05-09 12:45:45.643,13.47,74.3,227.56,372.64,11.1,study_0,75.992,room_2,Window
2026-05-09 12:45:46.141,13.15,76.1,227.56,372.64,9.76,study_0,76.49,room_2,Window
2026-05-09 12:45:46.644,18.75,53.3,227.56,372.64,9.77,study_0,76.993,room_2,Window
2026-05-09 12:45:47.147,16.93,59.1,227.56,372.64,9.79,study_0,77.496,room_2,Window
2026-05-09 12:45:47.642,13.64,73.3,227.56,372.64,9.82,study_0,77.991,room_2,Window
2026-05-09 12:45:48.143,13.56,73.8,227.56,372.64,9.86,study_0,78.492,room_2,Window
2026-05-09 12:45:48.644,15.45,64.7,227.56,372.64,9.89,study_0,78.993,room_2,Window
2026-05-09 12:45:49.140,15.53,64.4,227.56,372.64,9.93,study_0,79.489,room_2,Window
2026-05-09 12:45:49.646,15.08,66.3,227.56,372.64,9.98,study_0,79.995,room_2,Window
2026-05-09 12:45:50.136,16.78,59.6,227.56,372.64,10.04,study_0,80.485,room_2,Window
2026-05-09 12:45:50.640,14.77,67.7,227.56,372.64,10.1,study_0,80.989,room_2,Window
2026-05-09 12:45:51.385,275.35,3.6,275.47,416.65,13.75,study_0,81.734,room_2,Window
2026-05-09 12:45:51.644,19.07,52.4,275.47,416.65,12.88,study_0,81.993,room_2,Window
2026-05-09 12:45:52.158,27.04,37.0,275.47,416.65,12.91,study_0,82.507,room_2,Window
2026-05-09 12:45:52.673,28.56,35.0,275.44,416.65,12.94,study_0,83.022,room_2,Window
2026-05-09 12:45:53.151,31.38,31.9,275.44,416.65,12.97,study_0,83.5,room_2,Window
2026-05-09 12:45:53.651,37.7,26.5,275.44,416.65,13.0,study_0,84.0,room_2,Window
2026-05-09 12:45:54.171,32.82,30.5,275.44,416.65,13.04,study_0,84.52,room_2,Window
2026-05-09 12:45:54.649,26.76,37.4,275.44,416.65,13.07,study_0,84.998,room_2,Window
2026-05-09 12:45:55.153,28.18,35.5,275.44,416.65,13.12,study_0,85.502,room_2,Window
2026-05-09 12:45:55.665,27.39,36.5,275.44,416.65,13.17,study_0,86.014,room_2,Window
2026-05-09 12:45:56.144,22.33,44.8,275.44,416.65,13.23,study_0,86.493,room_2,Window
2026-05-09 12:45:56.654,21.9,45.7,275.44,416.65,13.29,study_0,87.003,room_2,Window
2026-05-09 12:45:57.140,21.23,47.1,275.44,416.65,13.36,study_0,87.489,room_2,Window
2026-05-09 12:45:57.639,19.2,52.1,275.44,416.65,13.43,study_0,87.988,room_2,Window
2026-05-09 12:45:58.146,17.65,56.7,275.44,416.65,13.52,study_0,88.495,room_2,Window
2026-05-09 12:45:58.646,19.47,51.3,275.44,416.65,13.61,study_0,88.995,room_2,Window
2026-05-09 12:45:59.145,19.75,50.6,275.44,416.65,13.69,study_0,89.494,room_2,Window
2026-05-09 12:45:59.635,16.11,62.1,275.44,416.65,13.78,study_0,89.984,room_2,Window
2026-05-09 12:46:00.143,20.07,49.8,275.44,416.65,13.87,study_0,90.492,room_2,Window
2026-05-09 12:46:00.651,20.4,49.0,275.42,416.65,13.98,study_0,91.0,room_2,Window
2026-05-09 12:46:01.143,17.94,55.7,275.42,416.65,14.07,study_0,91.492,room_2,Window
2026-05-09 12:46:01.650,17.22,58.1,275.42,416.65,14.19,study_0,91.999,room_2,Window
2026-05-09 12:46:02.150,17.28,57.9,275.42,416.65,14.3,study_0,92.499,room_2,Window
2026-05-09 12:46:02.646,14.35,69.7,275.42,416.65,14.43,study_0,92.995,room_2,Window
2026-05-09 12:46:03.139,13.75,72.7,275.42,416.65,14.55,study_0,93.488,room_2,Window
2026-05-09 12:46:03.641,15.23,65.7,275.42,416.65,12.9,study_0,93.99,room_2,Window
2026-05-09 12:46:04.147,14.86,67.3,275.42,416.65,12.96,study_0,94.496,room_2,Window
2026-05-09 12:46:04.643,14.69,68.1,275.42,416.65,13.02,study_0,94.992,room_2,Window
2026-05-09 12:46:05.139,13.59,73.6,275.42,416.65,13.09,study_0,95.488,room_2,Window
2026-05-09 12:46:05.639,12.93,77.4,275.42,416.65,13.19,study_0,95.988,,
2026-05-09 12:46:06.139,13.7,73.0,275.42,416.65,13.29,study_0,96.488,,
2026-05-09 12:46:06.639,13.59,73.6,275.42,416.65,13.39,study_0,96.988,,
2026-05-09 12:46:07.140,14.1,70.9,275.4,416.65,13.48,study_0,97.489,,
2026-05-09 12:46:07.640,13.07,76.5,275.4,416.65,13.59,study_0,97.989,,
2026-05-09 12:46:08.140,13.28,75.3,275.4,416.65,13.7,study_0,98.489,,
2026-05-09 12:46:08.639,13.73,72.9,275.4,416.65,13.82,study_0,98.988,,
2026-05-09 12:46:09.142,14.65,68.3,275.4,416.65,13.93,study_0,99.491,,
2026-05-09 12:46:09.643,18.69,53.5,275.4,416.65,14.03,study_0,99.992,,
2026-05-09 12:46:10.147,16.89,59.2,275.4,416.65,14.15,study_0,100.496,,
2026-05-09 12:46:10.654,20.1,49.8,275.4,416.65,14.25,study_0,101.003,,
2026-05-09 12:46:11.146,22.39,44.7,275.4,416.65,14.37,study_0,101.495,,
2026-05-09 12:46:11.639,14.26,70.1,275.4,416.65,14.51,study_0,101.988,,
2026-05-09 12:46:12.140,13.83,72.3,275.42,416.65,12.96,study_0,102.489,room_3,Window + Detection
2026-05-09 12:46:12.641,12.45,80.3,275.42,416.65,13.0,study_0,102.99,room_3,Window + Detection
2026-05-09 12:46:13.139,13.84,72.2,275.42,416.65,13.07,study_0,103.488,room_3,Window + Detection
2026-05-09 12:46:13.637,14.26,70.1,275.41,416.65,13.14,study_0,103.986,room_3,Window + Detection
2026-05-09 12:46:14.145,16.17,61.8,275.4,416.65,13.21,study_0,104.494,room_3,Window + Detection
2026-05-09 12:46:14.642,18.08,55.3,275.4,416.65,13.3,study_0,104.991,room_3,Window + Detection
2026-05-09 12:46:15.146,16.42,60.9,275.4,416.65,13.39,study_0,105.495,room_3,Window + Detection
2026-05-09 12:46:15.638,14.4,69.5,275.4,416.65,13.49,study_0,105.987,room_3,Window + Detection
2026-05-09 12:46:16.138,16.04,62.3,275.4,416.65,13.59,study_0,106.487,room_3,Window + Detection
2026-05-09 12:46:16.642,14.91,67.1,275.4,416.65,13.71,study_0,106.991,room_3,Window + Detection
2026-05-09 12:46:17.140,12.6,79.3,275.4,416.65,13.82,study_0,107.489,room_3,Window + Detection
2026-05-09 12:46:17.638,13.14,76.1,275.4,416.65,13.95,study_0,107.987,room_3,Window + Detection
2026-05-09 12:46:18.140,13.5,74.1,275.4,416.65,14.07,study_0,108.489,room_3,Window + Detection
2026-05-09 12:46:18.638,12.74,78.5,275.4,416.65,14.19,study_0,108.987,room_3,Window + Detection
2026-05-09 12:46:19.139,13.59,73.6,275.4,416.65,14.34,study_0,109.488,room_3,Window + Detection
2026-05-09 12:46:19.639,11.97,83.5,275.43,416.65,14.49,study_0,109.988,room_3,Window + Detection
2026-05-09 12:46:20.139,13.82,72.4,275.43,416.65,14.64,study_0,110.488,room_3,Window + Detection
2026-05-09 12:46:20.640,14.02,71.3,275.43,416.65,12.98,study_0,110.989,room_3,Window + Detection
2026-05-09 12:46:21.140,12.9,77.5,275.41,416.65,13.05,study_0,111.489,room_3,Window + Detection
2026-05-09 12:46:21.639,13.47,74.3,275.41,416.65,13.16,study_0,111.988,room_3,Window + Detection
2026-05-09 12:46:22.138,13.69,73.1,275.41,416.65,13.23,study_0,112.487,room_3,Window + Detection
2026-05-09 12:46:22.645,16.04,62.3,275.41,416.65,13.32,study_0,112.994,room_3,Window + Detection
2026-05-09 12:46:23.138,23.11,43.3,275.41,416.65,13.41,study_0,113.487,room_3,Window + Detection
2026-05-09 12:46:23.645,15.46,64.7,275.41,416.65,13.5,study_0,113.994,room_3,Window + Detection
2026-05-09 12:46:24.137,14.92,67.0,275.41,416.65,13.61,study_0,114.486,room_3,Window + Detection
2026-05-09 12:46:24.638,12.87,77.7,275.41,416.65,13.72,study_0,114.987,room_3,Window + Detection
2026-05-09 12:46:25.139,13.13,76.2,275.41,416.65,13.85,study_0,115.488,room_3,Window + Detection
2026-05-09 12:46:25.639,14.05,71.2,275.41,416.65,13.97,study_0,115.988,room_3,Window + Detection
2026-05-09 12:46:26.140,13.07,76.5,275.41,416.65,14.09,study_0,116.489,room_3,Window + Detection
2026-05-09 12:46:26.640,13.89,72.0,275.41,416.65,14.21,study_0,116.989,room_3,Window + Detection
2026-05-09 12:46:27.141,17.48,57.2,275.41,416.65,14.35,study_0,117.49,room_3,Window + Detection
2026-05-09 12:46:27.641,14.94,67.0,275.41,416.65,14.48,study_0,117.99,room_3,Window + Detection
2026-05-09 12:46:28.142,13.75,72.7,275.41,416.65,14.63,study_0,118.491,room_3,Window + Detection
2026-05-09 12:46:28.647,16.52,60.5,275.41,416.65,12.98,study_0,118.996,room_3,Window + Detection
2026-05-09 12:46:29.138,13.53,73.9,275.41,416.65,13.04,study_0,119.487,room_3,Window + Detection
2026-05-09 12:46:29.638,13.82,72.3,275.41,416.65,13.11,study_0,119.987,room_3,Window + Detection
2026-05-09 12:46:30.137,13.63,73.4,275.41,416.65,13.18,study_0,120.486,room_3,Window + Detection
2026-05-09 12:46:30.638,13.0,76.9,275.41,416.65,13.27,study_0,120.987,room_3,Window + Detection
2026-05-09 12:46:31.139,13.77,72.6,275.41,416.65,13.36,study_0,121.488,room_3,Window + Detection
2026-05-09 12:46:31.639,13.23,75.6,275.41,416.65,13.46,study_0,121.988,room_3,Window + Detection
2026-05-09 12:46:32.138,12.99,77.0,275.41,416.65,13.57,study_0,122.487,room_3,Window + Detection
2026-05-09 12:46:32.638,12.78,78.2,275.41,416.65,13.68,study_0,122.987,room_3,Window + Detection
2026-05-09 12:46:33.139,13.28,75.3,275.41,416.65,13.8,study_0,123.488,room_3,Window + Detection
2026-05-09 12:46:33.639,13.72,72.9,275.41,416.65,13.93,study_0,123.988,room_3,Window + Detection
2026-05-09 12:46:34.140,13.75,72.7,275.41,416.65,14.04,study_0,124.489,room_3,Window + Detection
2026-05-09 12:46:34.637,13.76,72.7,275.41,416.65,14.15,study_0,124.986,room_3,Window + Detection
2026-05-09 12:46:35.139,13.03,76.7,275.41,416.65,14.29,study_0,125.488,room_3,Window + Detection
2026-05-09 12:46:35.639,13.32,75.1,275.41,416.65,14.45,study_0,125.988,room_3,Window + Detection
2026-05-09 12:46:36.139,13.86,72.2,275.41,416.65,14.6,study_0,126.488,room_3,Window + Detection
2026-05-09 12:46:36.643,15.75,63.5,275.41,416.65,12.98,study_0,126.992,room_3,Window + Detection
2026-05-09 12:46:37.140,15.88,63.0,275.41,416.65,13.01,study_0,127.489,room_3,Window + Detection
2026-05-09 12:46:37.638,16.04,62.4,275.41,416.65,13.07,study_0,127.987,room_3,Window + Detection
2026-05-09 12:46:38.145,14.58,68.6,275.41,416.65,13.14,study_0,128.494,room_3,Window + Detection
2026-05-09 12:46:38.642,15.29,65.4,275.41,416.65,13.2,study_0,128.991,room_3,Window + Detection
2026-05-09 12:46:39.159,22.21,45.0,276.03,416.65,16.19,study_0,129.508,room_3,Window + Detection
2026-05-09 12:46:39.651,28.0,35.7,276.03,416.65,16.25,study_0,130.0,room_3,Window + Detection
2026-05-09 12:46:40.157,21.02,47.6,276.03,416.65,16.32,study_0,130.506,room_3,Window + Detection
2026-05-09 12:46:40.660,26.81,37.3,276.03,416.65,16.41,study_0,131.009,room_3,Window + Detection
2026-05-09 12:46:41.164,42.64,23.5,276.0,416.65,16.49,study_0,131.513,room_3,Window + Detection
2026-05-09 12:46:41.655,22.9,43.7,276.0,416.65,16.57,study_0,132.004,room_3,Window + Detection
2026-05-09 12:46:42.269,201.62,5.0,297.65,433.65,16.85,study_0,132.618,room_3,Window + Detection
