timestamp_iso,frame_time_ms,fps,allocated_memory_mb,reserved_memory_mb,mono_used_mb
2026-05-09T12:44:46.634,13.75,72.7,227.59,372.64,9.62
2026-05-09T12:44:47.146,15.19,65.8,227.60,372.64,9.67
2026-05-09T12:44:47.647,16.12,62.0,227.60,372.64,9.70
2026-05-09T12:44:48.144,15.00,66.7,227.58,372.64,9.77
2026-05-09T12:44:48.643,14.14,70.7,227.57,372.64,9.81
2026-05-09T12:44:49.145,13.12,76.2,227.57,372.64,9.89
2026-05-09T12:44:49.641,17.35,57.6,227.58,372.64,9.95
2026-05-09T12:44:50.139,16.15,61.9,227.58,372.64,10.00
2026-05-09T12:44:50.653,19.99,50.0,227.58,372.64,10.05
2026-05-09T12:44:51.143,18.00,55.6,227.58,372.64,10.11
2026-05-09T12:44:51.638,15.83,63.2,227.58,372.64,10.17
2026-05-09T12:44:52.146,15.76,63.4,227.58,372.64,10.23
2026-05-09T12:44:52.644,16.97,58.9,227.58,372.64,10.29
2026-05-09T12:44:53.144,18.10,55.3,227.58,372.64,10.35
2026-05-09T12:44:53.642,16.04,62.3,227.58,372.64,10.41
2026-05-09T12:44:54.144,13.99,71.5,227.58,372.64,10.48
2026-05-09T12:44:54.647,13.85,72.2,227.58,372.64,10.55
2026-05-09T12:44:55.145,13.83,72.3,227.56,372.64,10.63
2026-05-09T12:44:55.647,18.09,55.3,227.54,372.64,10.68
2026-05-09T12:44:56.152,20.29,49.3,227.54,372.64,10.75
2026-05-09T12:44:56.651,20.18,49.6,227.54,372.64,10.79
2026-05-09T12:44:57.141,18.13,55.2,227.55,372.64,10.85
2026-05-09T12:44:57.641,17.80,56.2,227.55,372.64,10.90
2026-05-09T12:44:58.146,14.65,68.2,227.55,372.64,10.96
2026-05-09T12:44:58.644,14.02,71.3,227.54,372.64,11.04
2026-05-09T12:44:59.145,14.06,71.1,227.54,372.64,9.65
2026-05-09T12:44:59.646,13.70,73.0,227.54,372.64,9.68
2026-05-09T12:45:00.144,14.53,68.8,227.54,372.64,9.73
2026-05-09T12:45:00.641,13.59,73.6,227.54,372.64,9.77
2026-05-09T12:45:01.145,13.66,73.2,227.55,372.64,9.82
2026-05-09T12:45:01.646,14.03,71.3,227.55,372.64,9.88
2026-05-09T12:45:02.135,14.66,68.2,227.55,372.64,9.93
2026-05-09T12:45:02.645,15.56,64.3,227.55,372.64,9.98
2026-05-09T12:45:03.135,15.07,66.4,227.55,372.64,10.04
2026-05-09T12:45:03.645,14.02,71.3,227.55,372.64,10.10
2026-05-09T12:45:04.144,13.51,74.0,227.53,372.64,10.16
2026-05-09T12:45:04.645,15.26,65.5,227.53,372.64,10.23
2026-05-09T12:45:05.135,14.94,66.9,227.53,372.64,10.29
2026-05-09T12:45:05.637,15.56,64.3,227.53,372.64,10.36
2026-05-09T12:45:06.144,14.16,70.6,227.53,372.64,10.42
2026-05-09T12:45:06.647,13.83,72.3,227.53,372.64,10.48
2026-05-09T12:45:07.144,14.20,70.4,227.53,372.64,10.55
2026-05-09T12:45:07.643,14.25,70.2,227.53,372.64,10.62
2026-05-09T12:45:08.144,14.17,70.6,227.53,372.64,10.69
2026-05-09T12:45:08.644,13.95,71.7,227.53,372.64,10.76
2026-05-09T12:45:09.144,14.09,71.0,227.53,372.64,10.82
2026-05-09T12:45:09.644,14.09,71.0,227.53,372.64,10.88
2026-05-09T12:45:10.141,17.41,57.4,227.53,372.64,10.95
2026-05-09T12:45:10.645,15.95,62.7,227.53,372.64,11.01
2026-05-09T12:45:11.144,13.48,74.2,227.53,372.64,11.07
2026-05-09T12:45:11.644,14.18,70.5,227.53,372.64,9.66
2026-05-09T12:45:12.145,14.25,70.2,227.53,372.64,9.67
2026-05-09T12:45:12.644,14.42,69.3,227.53,372.64,9.71
2026-05-09T12:45:13.146,13.70,73.0,227.53,372.64,9.75
2026-05-09T12:45:13.644,14.70,68.0,227.53,372.64,9.79
2026-05-09T12:45:14.144,13.44,74.4,227.53,372.64,9.84
2026-05-09T12:45:14.643,12.81,78.1,227.53,372.64,9.90
2026-05-09T12:45:15.143,13.84,72.3,227.53,372.64,9.95
2026-05-09T12:45:15.642,13.29,75.3,227.53,372.64,10.00
2026-05-09T12:45:16.144,13.97,71.6,227.53,372.64,10.07
2026-05-09T12:45:16.644,13.73,72.8,227.54,372.64,10.17
2026-05-09T12:45:17.144,12.83,78.0,227.54,372.64,10.24
2026-05-09T12:45:17.647,15.06,66.4,227.51,372.64,10.31
2026-05-09T12:45:18.145,14.37,69.6,227.51,372.64,10.38
2026-05-09T12:45:18.643,13.67,73.2,227.51,372.64,10.44
2026-05-09T12:45:19.144,15.30,65.3,227.51,372.64,10.51
2026-05-09T12:45:19.643,14.39,69.5,227.51,372.64,10.57
2026-05-09T12:45:20.145,15.13,66.1,227.51,372.64,10.64
2026-05-09T12:45:20.644,14.36,69.7,227.51,372.64,10.70
2026-05-09T12:45:21.145,13.61,73.5,227.51,372.64,10.77
2026-05-09T12:45:21.637,15.98,62.6,227.51,372.64,10.83
2026-05-09T12:45:22.138,15.59,64.1,227.57,372.64,10.93
2026-05-09T12:45:22.639,16.73,59.8,227.57,372.64,11.00
2026-05-09T12:45:23.147,13.57,73.7,227.55,372.64,9.73
2026-05-09T12:45:23.644,14.18,70.5,227.55,372.64,9.74
2026-05-09T12:45:24.143,13.81,72.4,227.55,372.64,9.75
2026-05-09T12:45:24.644,13.67,73.2,227.55,372.64,9.79
2026-05-09T12:45:25.143,12.42,80.5,227.55,372.64,9.83
2026-05-09T12:45:25.644,14.22,70.3,227.55,372.64,9.87
2026-05-09T12:45:26.144,13.37,74.8,227.55,372.64,9.93
2026-05-09T12:45:26.635,12.85,77.8,227.55,372.64,10.00
2026-05-09T12:45:27.143,14.04,71.2,227.55,372.64,10.08
2026-05-09T12:45:27.642,14.43,69.3,227.55,372.64,10.15
2026-05-09T12:45:28.143,15.18,65.9,227.55,372.64,10.23
2026-05-09T12:45:28.633,13.67,73.2,227.55,372.64,10.30
2026-05-09T12:45:29.143,14.03,71.3,227.55,372.64,10.38
2026-05-09T12:45:29.642,13.50,74.1,227.53,372.64,10.46
2026-05-09T12:45:30.143,13.51,74.0,227.53,372.64,10.54
2026-05-09T12:45:30.643,13.72,72.9,227.53,372.64,10.62
2026-05-09T12:45:31.145,18.07,55.4,227.53,372.64,10.70
2026-05-09T12:45:31.646,16.19,61.8,227.53,372.64,10.77
2026-05-09T12:45:32.152,18.00,55.5,227.53,372.64,10.84
2026-05-09T12:45:32.647,14.81,67.5,227.53,372.64,10.91
2026-05-09T12:45:33.142,13.55,73.8,227.51,372.64,11.00
2026-05-09T12:45:33.643,13.36,74.8,227.51,372.64,11.07
2026-05-09T12:45:34.139,16.13,62.0,227.51,372.64,9.76
2026-05-09T12:45:34.643,14.58,68.6,227.51,372.64,9.76
2026-05-09T12:45:35.142,13.81,72.4,227.51,372.64,9.79
2026-05-09T12:45:35.644,13.28,75.3,227.51,372.64,9.82
2026-05-09T12:45:36.138,14.64,68.3,227.51,372.64,9.86
2026-05-09T12:45:36.648,16.48,60.7,227.51,372.64,9.91
2026-05-09T12:45:37.136,15.39,65.0,227.51,372.64,9.94
2026-05-09T12:45:37.648,14.67,68.2,227.51,372.64,9.99
2026-05-09T12:45:38.138,15.19,65.8,227.51,372.64,10.04
2026-05-09T12:45:38.642,16.14,62.0,227.51,372.64,10.11
2026-05-09T12:45:39.143,13.37,74.8,227.51,372.64,10.17
2026-05-09T12:45:39.642,13.96,71.6,227.51,372.64,10.25
2026-05-09T12:45:40.142,12.93,77.3,227.56,372.64,10.33
2026-05-09T12:45:40.642,13.60,73.5,227.56,372.64,10.40
2026-05-09T12:45:41.143,13.16,76.0,227.56,372.64,10.48
2026-05-09T12:45:41.643,12.35,81.0,227.56,372.64,10.55
2026-05-09T12:45:42.145,15.95,62.7,227.56,372.64,10.62
2026-05-09T12:45:42.635,13.72,72.9,227.56,372.64,10.69
2026-05-09T12:45:43.141,13.48,74.2,227.56,372.64,10.77
2026-05-09T12:45:43.636,14.92,67.0,227.56,372.64,10.84
2026-05-09T12:45:44.137,15.38,65.0,227.56,372.64,10.89
2026-05-09T12:45:44.638,13.56,73.7,227.56,372.64,10.96
2026-05-09T12:45:45.142,12.80,78.1,227.56,372.64,11.02
2026-05-09T12:45:45.643,13.47,74.3,227.56,372.64,11.10
2026-05-09T12:45:46.141,13.15,76.1,227.56,372.64,9.76
2026-05-09T12:45:46.644,18.75,53.3,227.56,372.64,9.77
2026-05-09T12:45:47.147,16.93,59.1,227.56,372.64,9.79
2026-05-09T12:45:47.642,13.64,73.3,227.56,372.64,9.82
2026-05-09T12:45:48.143,13.56,73.8,227.56,372.64,9.86
2026-05-09T12:45:48.644,15.45,64.7,227.56,372.64,9.89
2026-05-09T12:45:49.140,15.53,64.4,227.56,372.64,9.93
2026-05-09T12:45:49.646,15.08,66.3,227.56,372.64,9.98
2026-05-09T12:45:50.136,16.78,59.6,227.56,372.64,10.04
2026-05-09T12:45:50.640,14.77,67.7,227.56,372.64,10.10
2026-05-09T12:45:51.385,275.35,3.6,275.47,416.65,13.75
2026-05-09T12:45:51.644,19.07,52.4,275.47,416.65,12.88
2026-05-09T12:45:52.158,27.04,37.0,275.47,416.65,12.91
2026-05-09T12:45:52.673,28.56,35.0,275.44,416.65,12.94
2026-05-09T12:45:53.151,31.38,31.9,275.44,416.65,12.97
2026-05-09T12:45:53.651,37.70,26.5,275.44,416.65,13.00
2026-05-09T12:45:54.171,32.82,30.5,275.44,416.65,13.04
2026-05-09T12:45:54.649,26.76,37.4,275.44,416.65,13.07
2026-05-09T12:45:55.153,28.18,35.5,275.44,416.65,13.12
2026-05-09T12:45:55.665,27.39,36.5,275.44,416.65,13.17
2026-05-09T12:45:56.144,22.33,44.8,275.44,416.65,13.23
2026-05-09T12:45:56.654,21.90,45.7,275.44,416.65,13.29
2026-05-09T12:45:57.140,21.23,47.1,275.44,416.65,13.36
2026-05-09T12:45:57.639,19.20,52.1,275.44,416.65,13.43
2026-05-09T12:45:58.146,17.65,56.7,275.44,416.65,13.52
2026-05-09T12:45:58.646,19.47,51.3,275.44,416.65,13.61
2026-05-09T12:45:59.145,19.75,50.6,275.44,416.65,13.69
2026-05-09T12:45:59.635,16.11,62.1,275.44,416.65,13.78
2026-05-09T12:46:00.143,20.07,49.8,275.44,416.65,13.87
2026-05-09T12:46:00.651,20.40,49.0,275.42,416.65,13.98
2026-05-09T12:46:01.143,17.94,55.7,275.42,416.65,14.07
2026-05-09T12:46:01.650,17.22,58.1,275.42,416.65,14.19
2026-05-09T12:46:02.150,17.28,57.9,275.42,416.65,14.30
2026-05-09T12:46:02.646,14.35,69.7,275.42,416.65,14.43
2026-05-09T12:46:03.139,13.75,72.7,275.42,416.65,14.55
2026-05-09T12:46:03.641,15.23,65.7,275.42,416.65,12.90
2026-05-09T12:46:04.147,14.86,67.3,275.42,416.65,12.96
2026-05-09T12:46:04.643,14.69,68.1,275.42,416.65,13.02
2026-05-09T12:46:05.139,13.59,73.6,275.42,416.65,13.09
2026-05-09T12:46:05.639,12.93,77.4,275.42,416.65,13.19
2026-05-09T12:46:06.139,13.70,73.0,275.42,416.65,13.29
2026-05-09T12:46:06.639,13.59,73.6,275.42,416.65,13.39
2026-05-09T12:46:07.140,14.10,70.9,275.40,416.65,13.48
2026-05-09T12:46:07.640,13.07,76.5,275.40,416.65,13.59
2026-05-09T12:46:08.140,13.28,75.3,275.40,416.65,13.70
2026-05-09T12:46:08.639,13.73,72.9,275.40,416.65,13.82
2026-05-09T12:46:09.142,14.65,68.3,275.40,416.65,13.93
2026-05-09T12:46:09.643,18.69,53.5,275.40,416.65,14.03
2026-05-09T12:46:10.147,16.89,59.2,275.40,416.65,14.15
2026-05-09T12:46:10.654,20.10,49.8,275.40,416.65,14.25
2026-05-09T12:46:11.146,22.39,44.7,275.40,416.65,14.37
2026-05-09T12:46:11.639,14.26,70.1,275.40,416.65,14.51
2026-05-09T12:46:12.140,13.83,72.3,275.42,416.65,12.96
2026-05-09T12:46:12.641,12.45,80.3,275.42,416.65,13.00
2026-05-09T12:46:13.139,13.84,72.2,275.42,416.65,13.07
2026-05-09T12:46:13.637,14.26,70.1,275.41,416.65,13.14
2026-05-09T12:46:14.145,16.17,61.8,275.40,416.65,13.21
2026-05-09T12:46:14.642,18.08,55.3,275.40,416.65,13.30
2026-05-09T12:46:15.146,16.42,60.9,275.40,416.65,13.39
2026-05-09T12:46:15.638,14.40,69.5,275.40,416.65,13.49
2026-05-09T12:46:16.138,16.04,62.3,275.40,416.65,13.59
2026-05-09T12:46:16.642,14.91,67.1,275.40,416.65,13.71
2026-05-09T12:46:17.140,12.60,79.3,275.40,416.65,13.82
2026-05-09T12:46:17.638,13.14,76.1,275.40,416.65,13.95
2026-05-09T12:46:18.140,13.50,74.1,275.40,416.65,14.07
2026-05-09T12:46:18.638,12.74,78.5,275.40,416.65,14.19
2026-05-09T12:46:19.139,13.59,73.6,275.40,416.65,14.34
2026-05-09T12:46:19.639,11.97,83.5,275.43,416.65,14.49
2026-05-09T12:46:20.139,13.82,72.4,275.43,416.65,14.64
2026-05-09T12:46:20.640,14.02,71.3,275.43,416.65,12.98
2026-05-09T12:46:21.140,12.90,77.5,275.41,416.65,13.05
2026-05-09T12:46:21.639,13.47,74.3,275.41,416.65,13.16
2026-05-09T12:46:22.138,13.69,73.1,275.41,416.65,13.23
2026-05-09T12:46:22.645,16.04,62.3,275.41,416.65,13.32
2026-05-09T12:46:23.138,23.11,43.3,275.41,416.65,13.41
2026-05-09T12:46:23.645,15.46,64.7,275.41,416.65,13.50
2026-05-09T12:46:24.137,14.92,67.0,275.41,416.65,13.61
2026-05-09T12:46:24.638,12.87,77.7,275.41,416.65,13.72
2026-05-09T12:46:25.139,13.13,76.2,275.41,416.65,13.85
2026-05-09T12:46:25.639,14.05,71.2,275.41,416.65,13.97
2026-05-09T12:46:26.140,13.07,76.5,275.41,416.65,14.09
2026-05-09T12:46:26.640,13.89,72.0,275.41,416.65,14.21
2026-05-09T12:46:27.141,17.48,57.2,275.41,416.65,14.35
2026-05-09T12:46:27.641,14.94,67.0,275.41,416.65,14.48
2026-05-09T12:46:28.142,13.75,72.7,275.41,416.65,14.63
2026-05-09T12:46:28.647,16.52,60.5,275.41,416.65,12.98
2026-05-09T12:46:29.138,13.53,73.9,275.41,416.65,13.04
2026-05-09T12:46:29.638,13.82,72.3,275.41,416.65,13.11
2026-05-09T12:46:30.137,13.63,73.4,275.41,416.65,13.18
2026-05-09T12:46:30.638,13.00,76.9,275.41,416.65,13.27
2026-05-09T12:46:31.139,13.77,72.6,275.41,416.65,13.36
2026-05-09T12:46:31.639,13.23,75.6,275.41,416.65,13.46
2026-05-09T12:46:32.138,12.99,77.0,275.41,416.65,13.57
2026-05-09T12:46:32.638,12.78,78.2,275.41,416.65,13.68
2026-05-09T12:46:33.139,13.28,75.3,275.41,416.65,13.80
2026-05-09T12:46:33.639,13.72,72.9,275.41,416.65,13.93
2026-05-09T12:46:34.140,13.75,72.7,275.41,416.65,14.04
2026-05-09T12:46:34.637,13.76,72.7,275.41,416.65,14.15
2026-05-09T12:46:35.139,13.03,76.7,275.41,416.65,14.29
2026-05-09T12:46:35.639,13.32,75.1,275.41,416.65,14.45
2026-05-09T12:46:36.139,13.86,72.2,275.41,416.65,14.60
2026-05-09T12:46:36.643,15.75,63.5,275.41,416.65,12.98
2026-05-09T12:46:37.140,15.88,63.0,275.41,416.65,13.01
2026-05-09T12:46:37.638,16.04,62.4,275.41,416.65,13.07
2026-05-09T12:46:38.145,14.58,68.6,275.41,416.65,13.14
2026-05-09T12:46:38.642,15.29,65.4,275.41,416.65,13.20
2026-05-09T12:46:39.159,22.21,45.0,276.03,416.65,16.19
2026-05-09T12:46:39.651,28.00,35.7,276.03,416.65,16.25
2026-05-09T12:46:40.157,21.02,47.6,276.03,416.65,16.32
2026-05-09T12:46:40.660,26.81,37.3,276.03,416.65,16.41
2026-05-09T12:46:41.164,42.64,23.5,276.00,416.65,16.49
2026-05-09T12:46:41.655,22.90,43.7,276.00,416.65,16.57
2026-05-09T12:46:42.269,201.62,5.0,297.65,433.65,16.85
2026-05-09T12:46:42.674,26.67,37.5,297.69,433.65,17.08
2026-05-09T12:46:43.178,41.77,23.9,297.69,433.65,17.19
2026-05-09T12:46:43.668,38.35,26.1,297.69,433.65,17.29
2026-05-09T12:46:44.169,36.90,27.1,297.69,433.65,17.42
2026-05-09T12:46:44.671,38.32,26.1,297.69,433.65,17.54
2026-05-09T12:46:45.193,208.47,4.8,297.82,433.65,16.30
2026-05-09T12:46:45.661,31.90,31.3,297.71,433.65,16.42
2026-05-09T12:46:46.170,34.43,29.0,297.71,433.65,16.56
2026-05-09T12:46:46.672,30.17,33.1,297.71,433.65,16.71
2026-05-09T12:46:47.168,29.08,34.4,297.71,433.65,16.86
2026-05-09T12:46:47.651,28.75,34.8,297.71,433.65,17.02
2026-05-09T12:46:48.220,174.92,5.7,297.88,433.65,17.18
2026-05-09T12:46:48.678,34.42,29.1,297.79,433.65,17.47
2026-05-09T12:46:49.162,28.08,35.6,297.79,433.65,17.66
2026-05-09T12:46:49.672,29.37,34.0,297.79,433.65,17.85
2026-05-09T12:46:50.154,26.40,37.9,297.79,433.65,18.06
2026-05-09T12:46:50.647,21.80,45.9,297.76,433.65,16.56
2026-05-09T12:46:51.207,189.64,5.3,297.86,433.65,16.70
2026-05-09T12:46:51.637,17.51,57.1,297.71,433.65,17.02
2026-05-09T12:46:52.148,16.68,59.9,297.71,433.65,17.29
2026-05-09T12:46:52.643,14.43,69.3,297.71,433.65,17.58
2026-05-09T12:46:53.138,15.74,63.5,297.71,433.65,17.91
2026-05-09T12:46:53.642,13.41,74.6,297.71,433.65,18.28
2026-05-09T12:46:54.192,178.90,5.6,297.88,433.65,16.71
2026-05-09T12:46:54.635,13.25,75.5,297.79,433.65,17.11
2026-05-09T12:46:55.134,13.64,73.3,297.79,433.65,17.41
2026-05-09T12:46:55.636,12.06,82.9,297.79,433.65,17.75
2026-05-09T12:46:56.134,13.57,73.7,297.79,433.65,18.09
2026-05-09T12:46:56.634,13.36,74.8,297.79,433.65,18.48
2026-05-09T12:46:57.206,179.68,5.6,297.88,433.65,16.89
2026-05-09T12:46:57.647,14.95,66.9,297.78,433.65,17.25
2026-05-09T12:46:58.135,13.21,75.7,297.78,433.65,17.55
2026-05-09T12:46:58.635,13.50,74.1,297.78,433.65,17.87
2026-05-09T12:46:59.139,13.35,74.9,297.45,433.65,18.24
2026-05-09T12:46:59.637,12.34,81.0,297.45,433.65,18.62
2026-05-09T12:47:00.142,15.56,64.3,297.45,433.65,17.02
2026-05-09T12:47:00.642,17.71,56.5,297.44,433.65,17.26
2026-05-09T12:47:01.151,23.25,43.0,297.44,433.65,17.48
2026-05-09T12:47:01.658,20.53,48.7,297.44,433.65,17.68
2026-05-09T12:47:02.159,20.72,48.3,297.45,433.65,17.93
2026-05-09T12:47:02.645,19.46,51.4,297.45,433.65,18.15
2026-05-09T12:47:03.138,15.74,63.5,297.45,433.65,18.44
2026-05-09T12:47:03.645,16.46,60.7,297.45,433.65,18.78
2026-05-09T12:47:04.136,13.61,73.5,297.42,433.65,17.16
2026-05-09T12:47:04.636,13.37,74.8,297.42,433.65,17.45
2026-05-09T12:47:05.135,13.68,73.1,297.42,433.65,17.76
2026-05-09T12:47:05.636,13.56,73.7,297.42,433.65,18.07
2026-05-09T12:47:06.136,12.48,80.1,297.45,433.65,18.46
2026-05-09T12:47:06.634,13.48,74.2,297.45,433.65,18.85
2026-05-09T12:47:07.134,13.60,73.5,297.45,433.65,17.28
2026-05-09T12:47:07.636,13.46,74.3,297.45,433.65,17.52
2026-05-09T12:47:08.136,13.82,72.4,297.42,433.65,17.82
2026-05-09T12:47:08.636,13.68,73.1,297.42,433.65,18.15
2026-05-09T12:47:09.140,14.74,67.9,297.42,433.65,18.48
2026-05-09T12:47:09.636,13.21,75.7,297.42,433.65,18.85
2026-05-09T12:47:10.135,14.42,69.4,297.42,433.65,19.24
2026-05-09T12:47:10.635,13.90,71.9,297.42,433.65,17.52
2026-05-09T12:47:11.134,15.02,66.6,297.42,433.65,17.82
2026-05-09T12:47:11.634,13.69,73.1,297.42,433.65,18.12
2026-05-09T12:47:12.135,13.83,72.3,297.42,433.65,18.46
2026-05-09T12:47:12.634,13.98,71.5,297.40,433.65,18.84
2026-05-09T12:47:13.136,13.84,72.3,297.40,433.65,19.23
2026-05-09T12:47:13.634,13.84,72.3,297.40,433.65,17.58
2026-05-09T12:47:14.142,17.13,58.4,297.40,433.65,17.77
2026-05-09T12:47:14.648,18.63,53.7,297.40,433.65,18.01
2026-05-09T12:47:15.147,16.33,61.2,297.40,433.65,18.29
2026-05-09T12:47:15.644,15.59,64.1,297.40,433.65,18.56
2026-05-09T12:47:16.134,12.74,78.5,297.40,433.65,18.92
2026-05-09T12:47:16.637,12.61,79.3,297.40,433.65,19.30
2026-05-09T12:47:17.138,20.65,48.4,297.40,433.65,17.69
2026-05-09T12:47:17.638,14.82,67.5,297.40,433.65,17.86
2026-05-09T12:47:18.148,17.08,58.5,297.40,433.65,18.12
2026-05-09T12:47:18.647,19.56,51.1,297.46,433.65,18.46
2026-05-09T12:47:19.151,20.94,47.8,297.46,433.65,18.73
2026-05-09T12:47:19.645,19.76,50.6,297.46,433.65,19.01
2026-05-09T12:47:20.139,16.73,59.8,297.46,433.65,19.32
2026-05-09T12:47:20.638,16.27,61.5,297.46,433.65,19.65
2026-05-09T12:47:21.135,17.39,57.5,297.44,433.65,17.89
2026-05-09T12:47:21.651,19.58,51.1,297.33,433.65,18.16
2026-05-09T12:47:22.138,17.23,58.0,297.33,433.65,18.45
2026-05-09T12:47:22.646,16.78,59.6,297.33,433.65,18.75
2026-05-09T12:47:23.135,14.83,67.4,297.32,433.65,19.06
2026-05-09T12:47:23.638,14.73,67.9,297.33,433.65,19.44
2026-05-09T12:47:24.133,14.04,71.2,297.33,433.65,19.86
2026-05-09T12:47:24.633,14.44,69.3,297.33,433.65,18.04
2026-05-09T12:47:25.134,13.51,74.0,297.33,433.65,18.37
2026-05-09T12:47:25.634,13.87,72.1,297.33,433.65,18.73
2026-05-09T12:47:26.136,14.77,67.7,297.33,433.65,19.09
2026-05-09T12:47:26.633,14.05,71.2,297.32,433.65,19.46
2026-05-09T12:47:27.135,14.83,67.4,297.33,433.65,19.87
2026-05-09T12:47:27.656,25.93,38.6,297.33,433.65,18.16
2026-05-09T12:47:28.153,21.56,46.4,297.33,433.65,18.25
2026-05-09T12:47:28.633,14.05,71.2,297.33,433.65,18.53
2026-05-09T12:47:29.141,14.26,70.1,297.33,433.65,18.85
2026-05-09T12:47:29.641,16.00,62.5,297.33,433.65,19.17
2026-05-09T12:47:30.133,13.69,73.0,297.32,433.65,19.54
2026-05-09T12:47:30.633,13.83,72.3,297.33,433.65,19.98
2026-05-09T12:47:31.133,16.18,61.8,297.33,433.65,18.31
2026-05-09T12:47:31.646,18.66,53.6,297.33,433.65,18.44
2026-05-09T12:47:32.139,17.83,56.1,297.33,433.65,18.71
2026-05-09T12:47:32.640,19.26,51.9,297.33,433.65,18.98
2026-05-09T12:47:33.140,18.65,53.6,297.33,433.65,19.24
2026-05-09T12:47:33.642,18.43,54.3,297.33,433.65,19.52
2026-05-09T12:47:34.151,19.73,50.7,297.33,433.65,19.85
2026-05-09T12:47:34.638,16.26,61.5,297.33,433.65,20.21
2026-05-09T12:47:35.146,14.97,66.8,297.33,433.65,18.46
2026-05-09T12:47:35.633,13.54,73.8,297.33,433.65,18.67
2026-05-09T12:47:36.134,13.79,72.5,297.33,433.65,19.02
2026-05-09T12:47:36.645,17.95,55.7,297.33,433.65,19.35
2026-05-09T12:47:37.148,18.58,53.8,297.33,433.65,19.64
2026-05-09T12:47:37.642,16.60,60.2,297.33,433.65,19.94
2026-05-09T12:47:38.139,17.19,58.2,297.33,433.65,20.28
2026-05-09T12:47:38.634,13.82,72.3,297.32,433.65,20.69
2026-05-09T12:47:39.133,13.56,73.8,297.33,433.65,18.74
2026-05-09T12:47:39.632,14.08,71.0,297.32,433.65,19.09
2026-05-09T12:47:40.146,14.96,66.9,297.33,433.65,19.47
2026-05-09T12:47:40.632,14.12,70.8,297.32,433.65,19.82
2026-05-09T12:47:41.145,14.04,71.2,297.32,433.65,20.23
2026-05-09T12:47:41.643,13.35,74.9,297.30,433.65,20.68
2026-05-09T12:47:42.132,12.82,78.0,297.30,433.65,18.80
2026-05-09T12:47:42.633,14.28,70.0,297.30,433.65,19.09
2026-05-09T12:47:43.138,18.49,54.1,297.30,433.65,19.38
2026-05-09T12:47:43.639,17.25,58.0,297.30,433.65,19.65
2026-05-09T12:47:44.150,19.18,52.1,297.30,433.65,19.95
2026-05-09T12:47:44.642,14.42,69.3,297.30,433.65,20.27
2026-05-09T12:47:45.138,16.06,62.3,297.30,433.65,20.62
2026-05-09T12:47:45.643,17.72,56.4,297.30,433.65,20.99
2026-05-09T12:47:46.137,14.44,69.3,297.30,433.65,18.98
2026-05-09T12:47:46.638,14.79,67.6,297.30,433.65,19.27
2026-05-09T12:47:47.134,14.77,67.7,297.30,433.65,19.61
2026-05-09T12:47:47.644,13.50,74.1,297.30,433.65,19.96
