timestamp_iso,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w
2026-05-09T12:44:29.002,-1.7026,0.0000,-0.0906,0.0000,0.0000,0.0000,1.0000
2026-05-09T12:44:29.171,-1.7026,-0.0039,-0.0906,0.0000,0.0000,0.0000,1.0000
2026-05-09T12:44:29.285,-1.5058,1.3006,-22.7767,-0.0522,0.0014,-0.0261,-0.9983
2026-05-09T12:44:29.326,-1.5056,1.2114,-22.7753,-0.0558,-0.0008,-0.0269,-0.9981
2026-05-09T12:44:29.343,-1.5055,1.1295,-22.7752,-0.0546,-0.0009,-0.0262,-0.9982
2026-05-09T12:44:29.369,-1.5055,1.1297,-22.7754,-0.0541,-0.0002,-0.0261,-0.9982
2026-05-09T12:44:29.414,-1.5055,1.1297,-22.7757,-0.0541,-0.0001,-0.0259,-0.9982
2026-05-09T12:44:29.461,-1.5053,1.1296,-22.7758,-0.0551,-0.0004,-0.0256,-0.9982
2026-05-09T12:44:29.499,-1.5051,1.1296,-22.7758,-0.0550,-0.0012,-0.0247,-0.9982
2026-05-09T12:44:29.548,-1.5051,1.1296,-22.7760,-0.0552,-0.0010,-0.0246,-0.9982
2026-05-09T12:44:29.587,-1.5053,1.1294,-22.7762,-0.0583,-0.0005,-0.0230,-0.9980
2026-05-09T12:44:29.621,-1.5057,1.1293,-22.7762,-0.0588,0.0004,-0.0238,-0.9980
2026-05-09T12:44:29.651,-1.5062,1.1293,-22.7762,-0.0573,0.0013,-0.0244,-0.9981
2026-05-09T12:44:29.680,-1.5067,1.1293,-22.7763,-0.0562,0.0019,-0.0251,-0.9981
2026-05-09T12:44:29.709,-1.5072,1.1294,-22.7764,-0.0555,0.0028,-0.0257,-0.9981
2026-05-09T12:44:29.740,-1.5077,1.1296,-22.7768,-0.0544,0.0032,-0.0259,-0.9982
2026-05-09T12:44:29.774,-1.5082,1.1297,-22.7770,-0.0542,0.0040,-0.0250,-0.9982
2026-05-09T12:44:29.809,-1.5093,1.1303,-22.7774,-0.0539,0.0058,-0.0245,-0.9982
2026-05-09T12:44:29.847,-1.5100,1.1306,-22.7778,-0.0532,0.0079,-0.0242,-0.9983
2026-05-09T12:44:29.884,-1.5107,1.1308,-22.7784,-0.0536,0.0097,-0.0238,-0.9982
2026-05-09T12:44:29.915,-1.5118,1.1312,-22.7790,-0.0547,0.0104,-0.0233,-0.9982
2026-05-09T12:44:29.946,-1.5122,1.1315,-22.7795,-0.0552,0.0116,-0.0243,-0.9981
2026-05-09T12:44:29.974,-1.5126,1.1316,-22.7800,-0.0558,0.0110,-0.0242,-0.9981
2026-05-09T12:44:30.002,-1.5133,1.1319,-22.7803,-0.0559,0.0116,-0.0244,-0.9981
2026-05-09T12:44:30.031,-1.5134,1.1315,-22.7802,-0.0545,0.0124,-0.0258,-0.9981
2026-05-09T12:44:30.065,-1.5139,1.1319,-22.7823,-0.0588,0.0108,-0.0246,-0.9979
2026-05-09T12:44:30.101,-1.5147,1.1326,-22.7830,-0.0610,0.0115,-0.0249,-0.9978
2026-05-09T12:44:30.137,-1.5148,1.1326,-22.7836,-0.0608,0.0114,-0.0231,-0.9978
2026-05-09T12:44:30.174,-1.5149,1.1327,-22.7848,-0.0617,0.0097,-0.0203,-0.9978
2026-05-09T12:44:30.205,-1.5144,1.1331,-22.8181,-0.0633,0.0096,-0.0186,-0.9978
2026-05-09T12:44:30.232,-1.5125,1.1333,-22.9326,-0.0639,-0.0118,-0.0161,-0.9978
2026-05-09T12:44:30.261,-1.5149,1.1338,-23.0264,-0.0634,-0.0311,-0.0137,-0.9974
2026-05-09T12:44:30.290,-1.5200,1.1340,-23.1035,-0.0636,-0.0493,-0.0103,-0.9967
2026-05-09T12:44:30.321,-1.5275,1.1340,-23.1793,-0.0654,-0.0672,-0.0076,-0.9956
2026-05-09T12:44:30.356,-1.5378,1.1346,-23.2569,-0.0706,-0.0876,-0.0041,-0.9936
