timestamp_iso,frame_time_ms,fps,allocated_memory_mb,reserved_memory_mb,mono_used_mb
2026-05-09T17:23:07.977,13.40,74.6,227.63,372.64,11.09
2026-05-09T17:23:08.477,12.12,82.5,227.63,372.64,9.78
2026-05-09T17:23:08.978,13.44,74.4,227.64,372.64,9.79
2026-05-09T17:23:09.477,13.62,73.4,227.64,372.64,9.82
2026-05-09T17:23:09.977,13.40,74.7,227.63,372.64,9.85
2026-05-09T17:23:10.477,12.98,77.0,227.64,372.64,9.89
2026-05-09T17:23:10.978,13.43,74.5,227.64,372.64,9.93
2026-05-09T17:23:11.478,13.25,75.4,227.63,372.64,9.99
2026-05-09T17:23:11.977,12.66,79.0,227.64,372.64,10.05
2026-05-09T17:23:12.477,12.92,77.4,227.64,372.64,10.13
2026-05-09T17:23:12.977,13.51,74.0,227.64,372.64,10.21
2026-05-09T17:23:13.476,13.32,75.1,227.64,372.64,10.27
2026-05-09T17:23:13.975,14.45,69.2,227.64,372.64,10.35
2026-05-09T17:23:14.477,12.92,77.4,227.64,372.64,10.43
2026-05-09T17:23:14.977,13.41,74.6,227.64,372.64,10.50
2026-05-09T17:23:15.476,13.69,73.0,227.64,372.64,10.59
2026-05-09T17:23:15.974,14.21,70.4,227.64,372.64,10.66
2026-05-09T17:23:16.486,13.85,72.2,227.64,372.64,10.74
2026-05-09T17:23:16.986,14.35,69.7,227.64,372.64,10.82
2026-05-09T17:23:17.486,13.89,72.0,227.64,372.64,10.91
2026-05-09T17:23:17.985,13.90,71.9,227.62,372.64,11.00
2026-05-09T17:23:18.486,13.06,76.6,227.60,372.64,11.11
2026-05-09T17:23:18.986,13.70,73.0,227.60,372.64,11.16
2026-05-09T17:23:19.486,14.66,68.2,227.60,372.64,9.83
2026-05-09T17:23:19.986,15.02,66.6,227.60,372.64,9.83
2026-05-09T17:23:20.487,14.29,70.0,227.61,372.64,9.86
2026-05-09T17:23:20.974,14.05,71.2,227.60,372.64,9.90
2026-05-09T17:23:21.474,13.80,72.5,227.60,372.64,9.95
2026-05-09T17:23:21.974,13.12,76.2,227.60,372.64,10.00
2026-05-09T17:23:22.477,14.44,69.2,227.60,372.64,10.05
2026-05-09T17:23:22.977,13.29,75.2,227.60,372.64,10.11
2026-05-09T17:23:23.477,14.14,70.7,227.60,372.64,10.18
2026-05-09T17:23:23.978,13.04,76.7,227.60,372.64,10.26
2026-05-09T17:23:24.478,13.86,72.2,227.60,372.64,10.33
2026-05-09T17:23:24.976,12.89,77.6,227.60,372.64,10.41
2026-05-09T17:23:25.477,13.68,73.1,227.60,372.64,10.48
2026-05-09T17:23:25.976,13.88,72.0,227.61,372.64,10.56
2026-05-09T17:23:26.477,13.75,72.7,227.61,372.64,10.64
2026-05-09T17:23:26.973,13.00,76.9,227.61,372.64,10.71
2026-05-09T17:23:27.485,13.01,76.9,227.61,372.64,10.79
2026-05-09T17:23:27.986,13.99,71.5,227.61,372.64,10.87
2026-05-09T17:23:28.473,14.07,71.1,227.61,372.64,10.95
2026-05-09T17:23:28.988,14.38,69.5,227.61,372.64,11.03
2026-05-09T17:23:29.474,13.92,71.9,227.61,372.64,11.11
2026-05-09T17:23:29.976,13.25,75.5,227.59,372.64,11.18
2026-05-09T17:23:30.475,13.10,76.3,227.59,372.64,9.85
2026-05-09T17:23:30.985,13.33,75.0,227.59,372.64,9.85
2026-05-09T17:23:31.485,13.64,73.3,227.59,372.64,9.87
2026-05-09T17:23:31.986,14.02,71.3,227.59,372.64,9.92
2026-05-09T17:23:32.486,13.29,75.2,227.59,372.64,9.97
2026-05-09T17:23:32.987,13.80,72.5,227.59,372.64,10.02
2026-05-09T17:23:33.486,13.99,71.5,227.59,372.64,10.07
2026-05-09T17:23:33.985,13.67,73.1,227.59,372.64,10.13
2026-05-09T17:23:34.473,13.97,71.6,227.59,372.64,10.18
2026-05-09T17:23:34.975,12.58,79.5,227.59,372.64,10.26
2026-05-09T17:23:35.474,14.53,68.8,227.59,372.64,10.34
2026-05-09T17:23:35.974,14.53,68.8,227.59,372.64,10.41
2026-05-09T17:23:36.474,13.50,74.1,227.59,372.64,10.50
2026-05-09T17:23:36.974,14.22,70.3,227.59,372.64,10.57
2026-05-09T17:23:37.475,13.54,73.8,227.59,372.64,10.65
2026-05-09T17:23:37.976,13.29,75.2,227.59,372.64,10.73
2026-05-09T17:23:38.476,13.32,75.1,227.59,372.64,10.80
2026-05-09T17:23:38.976,13.57,73.7,227.59,372.64,10.89
2026-05-09T17:23:39.477,13.70,73.0,227.59,372.64,10.96
2026-05-09T17:23:39.974,13.45,74.3,227.59,372.64,11.04
2026-05-09T17:23:40.474,14.17,70.6,227.59,372.64,11.12
2026-05-09T17:23:40.975,13.26,75.4,227.59,372.64,11.20
2026-05-09T17:23:41.476,14.41,69.4,227.57,372.64,9.85
2026-05-09T17:23:41.976,13.29,75.3,227.57,372.64,9.85
2026-05-09T17:23:42.473,13.97,71.6,227.57,372.64,9.88
2026-05-09T17:23:42.986,13.52,73.9,227.57,372.64,9.92
2026-05-09T17:23:43.486,13.92,71.8,227.57,372.64,9.97
2026-05-09T17:23:43.974,13.93,71.8,227.57,372.64,10.02
2026-05-09T17:23:44.476,13.67,73.2,227.57,372.64,10.07
2026-05-09T17:23:44.976,13.47,74.2,227.57,372.64,10.14
2026-05-09T17:23:45.476,15.02,66.6,227.57,372.64,10.19
2026-05-09T17:23:45.973,13.43,74.5,227.57,372.64,10.25
2026-05-09T17:23:46.485,12.37,80.8,227.57,372.64,10.34
2026-05-09T17:23:46.985,13.79,72.5,227.57,372.64,10.40
2026-05-09T17:23:47.485,13.72,72.9,227.57,372.64,10.48
2026-05-09T17:23:47.973,13.68,73.1,227.57,372.64,10.56
2026-05-09T17:23:48.473,14.01,71.4,227.57,372.64,10.63
2026-05-09T17:23:48.976,13.25,75.5,227.57,372.64,10.70
2026-05-09T17:23:49.477,12.91,77.5,227.57,372.64,10.78
2026-05-09T17:23:49.977,13.46,74.3,227.57,372.64,10.86
2026-05-09T17:23:50.477,13.08,76.5,227.57,372.64,10.93
2026-05-09T17:23:50.976,12.93,77.3,227.57,372.64,11.00
2026-05-09T17:23:51.474,13.41,74.6,227.57,372.64,11.07
2026-05-09T17:23:51.974,14.48,69.0,227.57,372.64,11.15
2026-05-09T17:23:52.476,13.11,76.3,227.57,372.64,9.85
2026-05-09T17:23:52.976,13.65,73.3,227.57,372.64,9.85
2026-05-09T17:23:53.476,13.56,73.7,227.57,372.64,9.87
2026-05-09T17:23:53.976,13.91,71.9,227.57,372.64,9.92
2026-05-09T17:23:54.476,14.22,70.3,227.57,372.64,9.96
2026-05-09T17:23:54.976,13.31,75.1,227.57,372.64,10.01
2026-05-09T17:23:55.476,14.05,71.2,227.57,372.64,10.06
2026-05-09T17:23:55.976,13.64,73.3,227.57,372.64,10.12
2026-05-09T17:23:56.477,13.94,71.7,227.57,372.64,10.18
2026-05-09T17:23:56.977,13.42,74.5,227.57,372.64,10.23
2026-05-09T17:23:57.477,14.22,70.3,227.57,372.64,10.30
2026-05-09T17:23:57.977,13.47,74.2,227.57,372.64,10.38
2026-05-09T17:23:58.477,13.42,74.5,227.57,372.64,10.45
2026-05-09T17:23:58.978,13.55,73.8,227.57,372.64,10.53
2026-05-09T17:23:59.478,14.37,69.6,227.57,372.64,10.60
2026-05-09T17:23:59.974,13.17,75.9,227.57,372.64,10.68
2026-05-09T17:24:00.472,14.58,68.6,227.57,372.64,10.75
2026-05-09T17:24:00.986,14.10,70.9,227.57,372.64,10.83
2026-05-09T17:24:01.485,13.16,76.0,227.57,372.64,10.91
2026-05-09T17:24:01.987,14.86,67.3,227.57,372.64,10.98
2026-05-09T17:24:02.474,14.05,71.2,227.57,372.64,11.06
2026-05-09T17:24:02.975,14.40,69.5,227.57,372.64,11.13
2026-05-09T17:24:03.476,13.68,73.1,227.57,372.64,11.21
2026-05-09T17:24:03.976,15.03,66.5,227.55,372.64,9.85
2026-05-09T17:24:04.477,14.39,69.5,227.55,372.64,9.86
2026-05-09T17:24:04.977,14.34,69.7,227.55,372.64,9.90
2026-05-09T17:24:05.477,13.89,72.0,227.55,372.64,9.95
2026-05-09T17:24:05.975,13.42,74.5,227.55,372.64,10.00
2026-05-09T17:24:06.476,13.91,71.9,227.55,372.64,10.05
2026-05-09T17:24:06.975,13.45,74.4,227.55,372.64,10.11
2026-05-09T17:24:07.486,13.76,72.7,227.55,372.64,10.17
2026-05-09T17:24:07.986,13.49,74.1,227.55,372.64,10.23
2026-05-09T17:24:08.486,12.84,77.9,227.55,372.64,10.28
2026-05-09T17:24:08.986,13.82,72.4,227.55,372.64,10.35
2026-05-09T17:24:09.485,13.63,73.4,227.55,372.64,10.41
2026-05-09T17:24:09.987,14.42,69.3,227.55,372.64,10.48
2026-05-09T17:24:10.476,13.27,75.4,227.55,372.64,10.55
2026-05-09T17:24:10.976,13.84,72.2,227.55,372.64,10.62
2026-05-09T17:24:11.478,14.69,68.1,227.55,372.64,10.70
2026-05-09T17:24:11.978,13.56,73.8,227.56,372.64,10.77
2026-05-09T17:24:12.477,13.93,71.8,227.53,372.64,10.84
2026-05-09T17:24:12.974,13.00,76.9,227.53,372.64,10.91
2026-05-09T17:24:13.473,14.58,68.6,227.53,372.64,10.98
2026-05-09T17:24:13.973,14.05,71.2,227.53,372.64,11.05
2026-05-09T17:24:14.474,14.13,70.8,227.53,372.64,11.13
2026-05-09T17:24:14.974,14.19,70.5,227.53,372.64,9.89
2026-05-09T17:24:15.475,13.10,76.4,227.53,372.64,9.89
2026-05-09T17:24:15.976,13.24,75.5,227.53,372.64,9.89
2026-05-09T17:24:16.477,12.98,77.0,227.53,372.64,9.93
2026-05-09T17:24:16.978,13.85,72.2,227.53,372.64,9.98
2026-05-09T17:24:17.476,13.18,75.9,227.53,372.64,10.03
2026-05-09T17:24:17.978,13.52,74.0,227.53,372.64,10.13
2026-05-09T17:24:18.477,12.96,77.2,227.53,372.64,10.18
2026-05-09T17:24:18.977,13.43,74.5,227.53,372.64,10.24
2026-05-09T17:24:19.478,13.75,72.7,227.53,372.64,10.30
2026-05-09T17:24:19.978,13.69,73.0,227.53,372.64,10.36
2026-05-09T17:24:20.477,14.09,71.0,227.53,372.64,10.43
2026-05-09T17:24:20.978,13.89,72.0,227.53,372.64,10.48
2026-05-09T17:24:21.477,13.91,71.9,227.53,372.64,10.54
2026-05-09T17:24:21.977,13.82,72.3,227.53,372.64,10.61
2026-05-09T17:24:22.477,14.12,70.8,227.53,372.64,10.68
2026-05-09T17:24:22.977,14.05,71.2,227.53,372.64,10.74
2026-05-09T17:24:23.473,13.57,73.7,227.53,372.64,10.82
2026-05-09T17:24:23.985,13.71,72.9,227.53,372.64,10.90
2026-05-09T17:24:24.474,14.26,70.1,227.53,372.64,10.96
2026-05-09T17:24:24.974,13.48,74.2,227.53,372.64,11.04
2026-05-09T17:24:25.486,13.91,71.9,227.53,372.64,11.11
2026-05-09T17:24:25.986,14.61,68.5,227.53,372.64,11.18
2026-05-09T17:24:26.474,13.63,73.3,227.53,372.64,11.25
2026-05-09T17:24:26.974,12.73,78.5,227.53,372.64,9.89
2026-05-09T17:24:27.476,13.24,75.5,227.53,372.64,9.89
2026-05-09T17:24:27.977,13.57,73.7,227.53,372.64,9.90
2026-05-09T17:24:28.486,13.86,72.2,227.53,372.64,9.95
2026-05-09T17:24:28.986,13.57,73.7,227.53,372.64,9.99
2026-05-09T17:24:29.486,13.04,76.7,227.53,372.64,10.04
2026-05-09T17:24:29.986,14.55,68.7,227.53,372.64,10.09
2026-05-09T17:24:30.474,14.20,70.4,227.53,372.64,10.14
2026-05-09T17:24:30.973,13.58,73.6,227.53,372.64,10.20
2026-05-09T17:24:31.485,13.88,72.0,227.53,372.64,10.25
2026-05-09T17:24:31.985,14.19,70.5,227.53,372.64,10.31
2026-05-09T17:24:32.486,12.79,78.2,227.53,372.64,10.37
2026-05-09T17:24:32.986,14.22,70.3,227.53,372.64,10.44
2026-05-09T17:24:33.487,14.10,70.9,227.59,372.64,10.52
2026-05-09T17:24:33.987,14.16,70.6,227.59,372.64,10.61
2026-05-09T17:24:34.486,13.28,75.3,227.57,372.64,10.70
2026-05-09T17:24:34.974,13.88,72.1,227.57,372.64,10.76
2026-05-09T17:24:35.474,13.53,73.9,227.57,372.64,10.84
2026-05-09T17:24:35.974,14.13,70.8,227.57,372.64,10.93
2026-05-09T17:24:36.475,14.30,69.9,227.57,372.64,11.01
2026-05-09T17:24:36.975,13.72,72.9,227.57,372.64,11.09
2026-05-09T17:24:37.476,13.91,71.9,227.57,372.64,11.17
2026-05-09T17:24:37.977,13.59,73.6,227.57,372.64,9.91
2026-05-09T17:24:38.476,13.41,74.6,227.57,372.64,9.91
2026-05-09T17:24:38.986,14.12,70.8,227.57,372.64,9.92
2026-05-09T17:24:39.486,13.39,74.7,227.57,372.64,9.95
2026-05-09T17:24:39.986,14.15,70.7,227.57,372.64,9.99
2026-05-09T17:24:40.486,13.71,73.0,227.57,372.64,10.04
2026-05-09T17:24:40.986,13.84,72.2,227.57,372.64,10.09
2026-05-09T17:24:41.486,13.23,75.6,227.57,372.64,10.16
2026-05-09T17:24:41.986,13.71,72.9,227.57,372.64,10.23
2026-05-09T17:24:42.474,13.69,73.0,227.57,372.64,10.30
2026-05-09T17:24:42.974,13.81,72.4,227.57,372.64,10.39
2026-05-09T17:24:43.474,14.10,70.9,227.57,372.64,10.47
2026-05-09T17:24:43.975,13.64,73.3,227.57,372.64,10.55
2026-05-09T17:24:44.475,13.66,73.2,227.57,372.64,10.63
2026-05-09T17:24:44.976,13.88,72.0,227.57,372.64,10.71
2026-05-09T17:24:45.476,14.07,71.1,227.57,372.64,10.79
2026-05-09T17:24:45.976,14.18,70.5,227.57,372.64,10.87
2026-05-09T17:24:46.476,13.78,72.5,227.55,372.64,10.96
2026-05-09T17:24:46.976,13.43,74.4,227.55,372.64,11.04
2026-05-09T17:24:47.476,13.91,71.9,227.55,372.64,11.12
2026-05-09T17:24:47.975,13.92,71.8,227.55,372.64,11.20
2026-05-09T17:24:48.476,14.32,69.8,227.55,372.64,9.93
2026-05-09T17:24:48.975,14.38,69.6,227.55,372.64,9.93
2026-05-09T17:24:49.476,13.94,71.7,227.55,372.64,9.93
2026-05-09T17:24:49.974,13.69,73.0,227.55,372.64,9.98
2026-05-09T17:24:50.487,13.19,75.8,227.55,372.64,10.03
2026-05-09T17:24:50.974,13.11,76.3,227.55,372.64,10.07
2026-05-09T17:24:51.475,13.68,73.1,227.55,372.64,10.12
2026-05-09T17:24:51.976,13.37,74.8,227.55,372.64,10.17
2026-05-09T17:24:52.476,14.21,70.4,227.55,372.64,10.23
2026-05-09T17:24:52.976,14.64,68.3,227.55,372.64,10.31
2026-05-09T17:24:53.475,13.43,74.5,227.55,372.64,10.38
2026-05-09T17:24:53.973,14.40,69.4,227.55,372.64,10.46
2026-05-09T17:24:54.474,14.43,69.3,227.55,372.64,10.54
2026-05-09T17:24:54.975,13.33,75.0,227.55,372.64,10.61
2026-05-09T17:24:55.475,13.56,73.7,227.55,372.64,10.69
2026-05-09T17:24:55.975,14.18,70.5,227.55,372.64,10.77
2026-05-09T17:24:56.476,13.15,76.1,227.55,372.64,10.85
2026-05-09T17:24:56.976,13.02,76.8,227.55,372.64,10.93
2026-05-09T17:24:57.473,13.79,72.5,227.55,372.64,11.00
2026-05-09T17:24:57.987,13.75,72.7,227.55,372.64,11.07
2026-05-09T17:24:58.487,13.28,75.3,227.55,372.64,11.16
2026-05-09T17:24:58.987,13.47,74.2,227.55,372.64,11.23
2026-05-09T17:24:59.473,13.67,73.1,227.55,372.64,9.93
2026-05-09T17:24:59.975,13.50,74.1,227.55,372.64,9.93
2026-05-09T17:25:00.475,13.69,73.1,227.55,372.64,9.94
2026-05-09T17:25:00.976,13.72,72.9,227.55,372.64,9.98
2026-05-09T17:25:01.476,13.90,72.0,227.55,372.64,10.02
2026-05-09T17:25:01.978,13.80,72.5,227.55,372.64,10.06
2026-05-09T17:25:02.475,13.34,75.0,227.55,372.64,10.10
2026-05-09T17:25:02.986,13.46,74.3,227.55,372.64,10.16
2026-05-09T17:25:03.486,13.69,73.0,227.55,372.64,10.22
2026-05-09T17:25:03.986,13.40,74.6,227.55,372.64,10.30
2026-05-09T17:25:04.486,12.92,77.4,227.55,372.64,10.38
2026-05-09T17:25:04.986,13.51,74.0,227.55,372.64,10.45
2026-05-09T17:25:05.486,13.72,72.9,227.55,372.64,10.53
2026-05-09T17:25:05.986,13.83,72.3,227.55,372.64,10.60
2026-05-09T17:25:06.473,13.48,74.2,227.55,372.64,10.67
2026-05-09T17:25:06.987,13.94,71.7,227.60,372.64,10.76
2026-05-09T17:25:07.486,13.41,74.6,227.60,372.64,10.84
2026-05-09T17:25:07.986,13.82,72.4,227.60,372.64,10.92
2026-05-09T17:25:08.487,12.97,77.1,227.60,372.64,11.00
2026-05-09T17:25:08.975,13.61,73.5,227.60,372.64,11.07
2026-05-09T17:25:09.477,13.76,72.7,227.59,372.64,11.14
2026-05-09T17:25:09.977,12.80,78.1,227.60,372.64,11.22
2026-05-09T17:25:10.476,13.44,74.4,227.60,372.64,9.94
2026-05-09T17:25:10.977,12.91,77.5,227.59,372.64,9.94
2026-05-09T17:25:11.477,13.27,75.3,227.60,372.64,9.95
2026-05-09T17:25:11.974,13.55,73.8,227.60,372.64,9.97
2026-05-09T17:25:12.487,13.89,72.0,227.60,372.64,10.01
2026-05-09T17:25:13.185,333.33,3.0,275.50,416.65,13.57
2026-05-09T17:25:13.502,14.90,67.1,275.50,416.65,13.64
2026-05-09T17:25:14.010,14.28,70.0,275.50,416.65,12.89
2026-05-09T17:25:14.511,14.65,68.2,275.48,416.65,12.94
2026-05-09T17:25:14.998,13.97,71.6,275.48,416.65,13.01
2026-05-09T17:25:15.500,14.28,70.0,275.48,416.65,13.09
2026-05-09T17:25:15.997,12.91,77.4,275.48,416.65,13.18
2026-05-09T17:25:16.497,13.24,75.5,275.48,416.65,13.28
2026-05-09T17:25:16.997,13.07,76.5,275.48,416.65,13.37
2026-05-09T17:25:17.497,14.20,70.4,275.48,416.65,13.47
2026-05-09T17:25:17.997,13.10,76.3,275.48,416.65,13.59
2026-05-09T17:25:18.498,13.04,76.7,275.48,416.65,13.71
2026-05-09T17:25:18.998,13.15,76.1,275.48,416.65,13.83
2026-05-09T17:25:19.498,14.82,67.5,275.48,416.65,13.95
2026-05-09T17:25:19.999,15.02,66.6,275.48,416.65,14.09
2026-05-09T17:25:20.500,14.63,68.4,275.48,416.65,14.23
2026-05-09T17:25:21.000,15.53,64.4,275.48,416.65,14.38
2026-05-09T17:25:21.500,14.46,69.2,275.48,416.65,14.53
2026-05-09T17:25:21.999,14.02,71.3,275.48,416.65,14.67
2026-05-09T17:25:22.499,14.05,71.2,275.48,416.65,12.93
2026-05-09T17:25:22.999,14.86,67.3,275.48,416.65,12.98
2026-05-09T17:25:23.500,15.71,63.7,275.48,416.65,13.06
2026-05-09T17:25:23.999,14.89,67.2,275.48,416.65,13.15
2026-05-09T17:25:24.499,14.43,69.3,275.48,416.65,13.25
2026-05-09T17:25:24.997,13.59,73.6,275.48,416.65,13.34
2026-05-09T17:25:25.498,13.44,74.4,275.48,416.65,13.45
2026-05-09T17:25:26.000,14.72,67.9,275.48,416.65,13.55
2026-05-09T17:25:26.501,14.74,67.8,275.48,416.65,13.67
2026-05-09T17:25:26.999,14.15,70.7,275.48,416.65,13.79
2026-05-09T17:25:27.500,15.19,65.8,275.48,416.65,13.91
2026-05-09T17:25:28.001,14.60,68.5,275.48,416.65,14.04
2026-05-09T17:25:28.499,13.52,74.0,275.48,416.65,14.19
2026-05-09T17:25:28.998,13.70,73.0,275.48,416.65,14.33
2026-05-09T17:25:29.499,13.80,72.5,275.48,416.65,14.46
2026-05-09T17:25:30.000,14.07,71.1,275.46,416.65,14.62
2026-05-09T17:25:30.501,15.08,66.3,275.46,416.65,12.93
2026-05-09T17:25:30.999,14.32,69.8,275.46,416.65,12.99
2026-05-09T17:25:31.498,13.63,73.4,275.46,416.65,13.06
2026-05-09T17:25:31.998,13.82,72.4,275.46,416.65,13.14
2026-05-09T17:25:32.499,14.07,71.1,275.46,416.65,13.23
2026-05-09T17:25:33.004,15.02,66.6,275.46,416.65,13.34
2026-05-09T17:25:33.504,13.74,72.8,275.46,416.65,13.44
2026-05-09T17:25:34.003,14.62,68.4,275.45,416.65,13.54
2026-05-09T17:25:34.501,14.46,69.2,275.46,416.65,13.64
2026-05-09T17:25:34.999,14.11,70.9,275.46,416.65,13.75
2026-05-09T17:25:35.500,14.11,70.9,275.46,416.65,13.86
2026-05-09T17:25:36.002,14.41,69.4,275.46,416.65,14.00
2026-05-09T17:25:36.503,14.61,68.4,275.46,416.65,14.14
2026-05-09T17:25:37.003,14.55,68.7,275.46,416.65,14.32
2026-05-09T17:25:37.502,14.39,69.5,275.46,416.65,14.46
2026-05-09T17:25:38.002,14.36,69.6,275.46,416.65,14.61
2026-05-09T17:25:38.500,15.63,64.0,275.43,416.65,12.96
2026-05-09T17:25:39.002,14.37,69.6,275.43,416.65,13.03
2026-05-09T17:25:39.502,14.33,69.8,275.43,416.65,13.09
2026-05-09T17:25:40.002,14.49,69.0,275.43,416.65,13.17
2026-05-09T17:25:40.503,14.95,66.9,275.43,416.65,13.25
2026-05-09T17:25:41.004,14.68,68.1,275.43,416.65,13.35
2026-05-09T17:25:41.505,14.04,71.2,275.43,416.65,13.45
2026-05-09T17:25:42.006,14.07,71.1,275.43,416.65,13.55
2026-05-09T17:25:42.504,13.23,75.6,275.43,416.65,13.66
2026-05-09T17:25:43.000,14.60,68.5,275.43,416.65,13.76
2026-05-09T17:25:43.499,13.44,74.4,275.50,416.65,13.90
2026-05-09T17:25:43.999,13.75,72.7,275.50,416.65,14.03
2026-05-09T17:25:44.500,14.90,67.1,275.50,416.65,14.17
2026-05-09T17:25:45.000,8.91,112.3,275.50,416.65,14.36
2026-05-09T17:25:45.500,13.78,72.6,275.52,416.65,14.51
2026-05-09T17:25:46.002,14.67,68.2,275.52,416.65,14.67
2026-05-09T17:25:46.505,15.07,66.4,275.52,416.65,13.00
2026-05-09T17:25:47.002,14.41,69.4,275.50,416.65,13.06
2026-05-09T17:25:47.501,13.72,72.9,275.50,416.65,13.13
