timestamp_iso,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w
2026-05-09T17:22:28.871,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
2026-05-09T17:22:29.206,-0.1750,0.6539,-0.8228,-0.1242,0.2190,0.1111,0.9614
2026-05-09T17:22:31.105,-1.0436,0.6539,0.7551,-0.0077,0.8394,0.1665,0.5173
2026-05-09T17:22:31.843,-1.2080,0.2195,0.5894,-0.0238,0.7854,0.1649,0.5962
2026-05-09T17:22:33.304,-1.3683,0.6562,0.2243,-0.0433,0.7089,0.1609,0.6854
2026-05-09T17:22:34.434,-1.3438,0.6562,0.3618,-0.0355,0.7410,0.1628,0.6504
2026-05-09T17:22:34.930,-1.3558,0.2261,0.2788,-0.0410,0.7186,0.1615,0.6752
2026-05-09T17:22:36.444,-1.3585,0.6555,0.1244,-0.0493,0.6825,0.1592,0.7116
2026-05-09T17:22:54.796,-1.8902,0.7997,0.6785,0.4898,-0.1739,0.1004,0.8484
2026-05-09T17:23:01.271,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
2026-05-09T17:23:01.381,-0.2045,1.4309,-0.0356,0.4280,-0.3418,-0.3665,-0.7521
2026-05-09T17:23:01.423,-0.1560,1.3810,-0.0258,0.4853,-0.3000,-0.4693,-0.6740
2026-05-09T17:23:01.436,-0.1269,1.3511,-0.0199,0.5146,-0.2717,-0.5262,-0.6201
2026-05-09T17:23:01.451,-0.1191,1.3366,-0.0148,0.5196,-0.2699,-0.5463,-0.5990
2026-05-09T17:23:01.464,-0.1256,1.3324,-0.0102,0.5101,-0.2865,-0.5436,-0.6018
2026-05-09T17:23:01.477,-0.1319,1.3231,-0.0076,0.4890,-0.2951,-0.5491,-0.6101
2026-05-09T17:23:01.492,-0.1374,1.2931,-0.0130,0.4198,-0.2703,-0.5858,-0.6384
2026-05-09T17:23:01.506,-0.1429,1.2631,-0.0184,0.3475,-0.2435,-0.6180,-0.6618
2026-05-09T17:23:01.519,-0.1428,1.2394,-0.0248,0.3149,-0.2021,-0.6232,-0.6867
2026-05-09T17:23:01.534,-0.1412,1.2174,-0.0315,0.2917,-0.1568,-0.6205,-0.7108
2026-05-09T17:23:01.548,-0.1401,1.1965,-0.0393,0.2607,-0.1143,-0.6194,-0.7317
2026-05-09T17:23:01.561,-0.1395,1.1771,-0.0483,0.2197,-0.0754,-0.6208,-0.7488
2026-05-09T17:23:01.574,-0.1389,1.1578,-0.0574,0.1780,-0.0363,-0.6201,-0.7632
2026-05-09T17:23:01.589,-0.1352,1.1539,-0.0678,0.1403,0.0055,-0.6087,-0.7809
2026-05-09T17:23:01.604,-0.1318,1.1491,-0.0781,0.1018,0.0472,-0.5957,-0.7954
2026-05-09T17:23:01.616,-0.1292,1.1428,-0.0872,0.0589,0.0821,-0.5843,-0.8053
2026-05-09T17:23:01.631,-0.1272,1.1359,-0.0958,0.0137,0.1132,-0.5730,-0.8116
2026-05-09T17:23:01.644,-0.1250,1.1285,-0.1043,-0.0316,0.1409,-0.5610,-0.8151
2026-05-09T17:23:01.658,-0.1224,1.1200,-0.1126,-0.0771,0.1587,-0.5511,-0.8155
2026-05-09T17:23:01.672,-0.1198,1.1114,-0.1209,-0.1224,0.1762,-0.5399,-0.8139
2026-05-09T17:23:01.686,-0.1184,1.1068,-0.1302,-0.1581,0.1849,-0.5242,-0.8161
2026-05-09T17:23:01.700,-0.1172,1.1028,-0.1396,-0.1918,0.1917,-0.5071,-0.8181
2026-05-09T17:23:01.714,-0.1177,1.0980,-0.1448,-0.2093,0.1894,-0.4949,-0.8218
2026-05-09T17:23:01.728,-0.1200,1.0921,-0.1450,-0.2083,0.1768,-0.4889,-0.8285
2026-05-09T17:23:01.742,-0.1223,1.0862,-0.1452,-0.2072,0.1642,-0.4828,-0.8349
2026-05-09T17:23:01.756,-0.1193,1.0873,-0.1435,-0.1822,0.1741,-0.4916,-0.8336
2026-05-09T17:23:01.770,-0.1168,1.0878,-0.1420,-0.1590,0.1821,-0.4989,-0.8323
2026-05-09T17:23:01.784,-0.1149,1.0861,-0.1423,-0.1473,0.1899,-0.5015,-0.8311
2026-05-09T17:23:01.797,-0.1132,1.0833,-0.1435,-0.1411,0.1976,-0.5019,-0.8302
2026-05-09T17:23:01.811,-0.1115,1.0806,-0.1448,-0.1350,0.2053,-0.5022,-0.8291
2026-05-09T17:23:01.825,-0.1100,1.0767,-0.1469,-0.1354,0.2151,-0.4993,-0.8283
2026-05-09T17:23:01.839,-0.1085,1.0730,-0.1489,-0.1345,0.2246,-0.4970,-0.8273
2026-05-09T17:23:01.853,-0.1070,1.0691,-0.1511,-0.1348,0.2344,-0.4940,-0.8264
2026-05-09T17:23:01.867,-0.1055,1.0651,-0.1533,-0.1354,0.2442,-0.4908,-0.8253
2026-05-09T17:23:01.881,-0.1040,1.0611,-0.1555,-0.1362,0.2539,-0.4875,-0.8242
2026-05-09T17:23:01.894,-0.1025,1.0570,-0.1578,-0.1372,0.2632,-0.4842,-0.8231
2026-05-09T17:23:01.908,-0.1010,1.0530,-0.1601,-0.1381,0.2724,-0.4808,-0.8219
2026-05-09T17:23:01.922,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
2026-05-09T17:23:03.122,-1.8902,0.7997,0.6785,0.4898,-0.1739,0.1004,0.8484
2026-05-09T17:23:05.270,-1.3585,0.6555,0.1244,-0.0493,0.6825,0.1592,0.7117
2026-05-09T17:23:18.319,-1.8902,0.7997,0.6785,0.4898,-0.1739,0.1004,0.8484
2026-05-09T17:23:20.807,-1.3585,0.6555,0.1244,-0.0493,0.6825,0.1592,0.7117
2026-05-09T17:24:17.728,-1.8902,0.7997,0.6785,0.4898,-0.1739,0.1004,0.8484
2026-05-09T17:24:19.951,-1.3585,0.6555,0.1244,-0.0493,0.6825,0.1592,0.7117
2026-05-09T17:28:17.659,-1.8902,0.7997,0.6785,0.4898,-0.1739,0.1004,0.8484
2026-05-09T17:28:20.033,-1.3585,0.6555,0.1244,-0.0493,0.6825,0.1592,0.7117
2026-05-09T17:28:24.283,-1.3623,0.6549,0.1258,-0.0450,0.6880,0.1574,0.7070
2026-05-09T17:28:25.214,-1.3621,0.6535,0.1257,-0.0458,0.6878,0.1588,0.7068
2026-05-09T17:28:25.229,-1.3614,0.6534,0.1269,-0.0457,0.6864,0.1600,0.7079
2026-05-09T17:28:25.241,-1.3624,0.6526,0.1254,-0.0446,0.6852,0.1642,0.7082
2026-05-09T17:28:25.255,-1.3613,0.6525,0.1261,-0.0458,0.6865,0.1606,0.7077
2026-05-09T17:28:25.269,-1.3594,0.6497,0.1259,-0.0459,0.6867,0.1596,0.7078
2026-05-09T17:28:25.283,-1.3575,0.6469,0.1258,-0.0456,0.6866,0.1599,0.7078
2026-05-09T17:28:25.297,-1.3553,0.6447,0.1255,-0.0458,0.6866,0.1597,0.7078
2026-05-09T17:28:25.311,-1.3529,0.6432,0.1251,-0.0455,0.6866,0.1598,0.7078
2026-05-09T17:28:25.326,-1.3503,0.6429,0.1244,-0.0450,0.6867,0.1599,0.7077
2026-05-09T17:28:25.338,-1.3479,0.6435,0.1230,-0.0452,0.6872,0.1598,0.7072
2026-05-09T17:28:25.353,-1.3460,0.6439,0.1208,-0.0454,0.6876,0.1594,0.7069
2026-05-09T17:28:25.367,-1.3450,0.6430,0.1180,-0.0453,0.6875,0.1594,0.7070
2026-05-09T17:28:25.381,-1.3450,0.6407,0.1155,-0.0452,0.6875,0.1595,0.7071
2026-05-09T17:28:25.394,-1.3457,0.6376,0.1132,-0.0453,0.6874,0.1594,0.7071
2026-05-09T17:28:25.408,-1.3467,0.6344,0.1111,-0.0457,0.6880,0.1598,0.7064
2026-05-09T17:28:25.422,-1.3472,0.6321,0.1100,-0.0443,0.6880,0.1606,0.7063
2026-05-09T17:28:25.437,-1.3478,0.6308,0.1087,-0.0462,0.6892,0.1588,0.7054
2026-05-09T17:28:25.450,-1.3487,0.6293,0.1074,-0.0448,0.6889,0.1597,0.7056
2026-05-09T17:28:25.464,-1.3499,0.6281,0.1061,-0.0447,0.6890,0.1598,0.7055
2026-05-09T17:28:25.478,-1.3511,0.6274,0.1046,-0.0444,0.6892,0.1600,0.7053
2026-05-09T17:28:25.493,-1.3524,0.6269,0.1029,-0.0446,0.6895,0.1598,0.7051
2026-05-09T17:28:25.505,-1.3543,0.6258,0.1009,-0.0445,0.6896,0.1597,0.7050
2026-05-09T17:28:25.519,-1.3564,0.6242,0.0994,-0.0447,0.6896,0.1596,0.7050
2026-05-09T17:28:25.533,-1.3594,0.6213,0.0979,-0.0446,0.6896,0.1596,0.7050
2026-05-09T17:28:25.547,-1.3635,0.6169,0.0966,-0.0446,0.6896,0.1596,0.7050
2026-05-09T17:28:25.561,-1.3668,0.6131,0.0959,-0.0446,0.6895,0.1595,0.7051
2026-05-09T17:28:25.575,-1.3711,0.6079,0.0952,-0.0445,0.6895,0.1595,0.7051
2026-05-09T17:28:25.588,-1.3742,0.6039,0.0949,-0.0445,0.6895,0.1595,0.7051
2026-05-09T17:28:25.602,-1.3774,0.5991,0.0946,-0.0443,0.6900,0.1591,0.7047
2026-05-09T17:28:25.617,-1.3791,0.5943,0.0933,-0.0455,0.6922,0.1581,0.7027
2026-05-09T17:28:25.631,-1.3790,0.5916,0.0924,-0.0419,0.6896,0.1674,0.7034
2026-05-09T17:28:25.644,-1.3769,0.5904,0.0901,-0.0446,0.6914,0.1586,0.7034
2026-05-09T17:28:25.658,-1.3756,0.5904,0.0895,-0.0430,0.6915,0.1557,0.7041
2026-05-09T17:28:25.672,-1.3719,0.5889,0.0883,-0.0436,0.6922,0.1562,0.7033
2026-05-09T17:28:25.686,-1.3686,0.5873,0.0879,-0.0431,0.6945,0.1612,0.6999
2026-05-09T17:28:25.700,-1.3654,0.5853,0.0878,-0.0365,0.6951,0.1626,0.6993
2026-05-09T17:28:25.714,-1.3619,0.5834,0.0878,-0.0444,0.6948,0.1542,0.7011
2026-05-09T17:28:25.728,-1.3620,0.5825,0.0915,-0.0428,0.6935,0.1590,0.7014
2026-05-09T17:28:25.741,-1.3598,0.5799,0.0945,-0.0462,0.6922,0.1599,0.7022
2026-05-09T17:28:25.755,-1.3597,0.5783,0.0969,-0.0442,0.6921,0.1607,0.7022
2026-05-09T17:28:25.769,-1.3601,0.5767,0.0975,-0.0441,0.6920,0.1595,0.7027
2026-05-09T17:28:25.783,-1.3615,0.5759,0.0964,-0.0441,0.6921,0.1598,0.7025
2026-05-09T17:28:25.797,-1.3624,0.5756,0.0950,-0.0439,0.6921,0.1600,0.7025
2026-05-09T17:28:25.811,-1.3633,0.5759,0.0931,-0.0442,0.6921,0.1600,0.7024
2026-05-09T17:28:25.825,-1.3636,0.5761,0.0923,-0.0441,0.6921,0.1600,0.7025
2026-05-09T17:28:25.838,-1.3635,0.5764,0.0923,-0.0442,0.6920,0.1601,0.7025
2026-05-09T17:28:25.853,-1.3632,0.5767,0.0928,-0.0441,0.6920,0.1601,0.7025
2026-05-09T17:28:25.866,-1.3627,0.5767,0.0936,-0.0441,0.6920,0.1602,0.7025
2026-05-09T17:28:25.879,-1.3624,0.5766,0.0942,-0.0441,0.6919,0.1605,0.7025
2026-05-09T17:28:25.894,-1.3624,0.5760,0.0944,-0.0441,0.6920,0.1604,0.7025
2026-05-09T17:28:25.908,-1.3626,0.5751,0.0946,-0.0443,0.6920,0.1604,0.7025
2026-05-09T17:28:25.922,-1.3629,0.5738,0.0948,-0.0442,0.6919,0.1604,0.7026
2026-05-09T17:28:25.936,-1.3635,0.5721,0.0948,-0.0443,0.6919,0.1604,0.7026
2026-05-09T17:28:25.949,-1.3643,0.5704,0.0947,-0.0444,0.6919,0.1607,0.7025
2026-05-09T17:28:25.964,-1.3651,0.5687,0.0946,-0.0444,0.6919,0.1607,0.7025
2026-05-09T17:28:25.978,-1.3655,0.5674,0.0951,-0.0444,0.6919,0.1608,0.7025
2026-05-09T17:28:25.992,-1.3657,0.5664,0.0958,-0.0444,0.6918,0.1608,0.7025
2026-05-09T17:28:26.006,-1.3659,0.5654,0.0965,-0.0445,0.6918,0.1608,0.7025
2026-05-09T17:28:26.019,-1.3660,0.5647,0.0969,-0.0446,0.6917,0.1610,0.7026
2026-05-09T17:28:26.033,-1.3663,0.5640,0.0970,-0.0446,0.6917,0.1611,0.7026
2026-05-09T17:28:26.047,-1.3665,0.5636,0.0970,-0.0446,0.6917,0.1612,0.7026
2026-05-09T17:28:26.061,-1.3665,0.5634,0.0971,-0.0446,0.6917,0.1612,0.7025
2026-05-09T17:28:26.074,-1.3665,0.5635,0.0972,-0.0448,0.6917,0.1615,0.7025
2026-05-09T17:28:26.102,-1.3663,0.5636,0.0971,-0.0448,0.6916,0.1616,0.7026
2026-05-09T17:28:26.131,-1.3661,0.5637,0.0973,-0.0448,0.6915,0.1617,0.7026
2026-05-09T17:28:26.144,-1.3661,0.5639,0.0973,-0.0450,0.6915,0.1619,0.7026
2026-05-09T17:28:26.172,-1.3659,0.5639,0.0973,-0.0451,0.6915,0.1620,0.7025
2026-05-09T17:28:26.200,-1.3657,0.5639,0.0975,-0.0451,0.6914,0.1621,0.7026
2026-05-09T17:28:26.213,-1.3656,0.5640,0.0976,-0.0453,0.6914,0.1623,0.7026
2026-05-09T17:28:26.228,-1.3655,0.5641,0.0976,-0.0453,0.6914,0.1624,0.7026
2026-05-09T17:28:26.241,-1.3654,0.5642,0.0977,-0.0453,0.6914,0.1624,0.7026
2026-05-09T17:28:26.256,-1.3653,0.5642,0.0977,-0.0454,0.6914,0.1624,0.7025
2026-05-09T17:28:26.270,-1.3652,0.5642,0.0978,-0.0454,0.6913,0.1625,0.7026
2026-05-09T17:28:26.282,-1.3651,0.5642,0.0979,-0.0456,0.6913,0.1627,0.7025
2026-05-09T17:28:26.311,-1.3650,0.5640,0.0981,-0.0456,0.6913,0.1628,0.7026
2026-05-09T17:28:26.325,-1.3653,0.5636,0.0983,-0.0457,0.6912,0.1628,0.7026
2026-05-09T17:28:26.339,-1.3655,0.5631,0.0985,-0.0456,0.6912,0.1628,0.7026
2026-05-09T17:28:26.353,-1.3657,0.5628,0.0987,-0.0458,0.6912,0.1630,0.7026
2026-05-09T17:28:26.367,-1.3659,0.5624,0.0988,-0.0458,0.6912,0.1630,0.7026
2026-05-09T17:28:26.380,-1.3661,0.5618,0.0991,-0.0459,0.6912,0.1631,0.7026
2026-05-09T17:28:26.394,-1.3663,0.5614,0.0993,-0.0459,0.6911,0.1631,0.7026
2026-05-09T17:28:26.408,-1.3667,0.5607,0.0996,-0.0461,0.6911,0.1632,0.7026
2026-05-09T17:28:26.422,-1.3670,0.5600,0.1000,-0.0461,0.6911,0.1633,0.7026
2026-05-09T17:28:26.437,-1.3676,0.5588,0.1004,-0.0461,0.6911,0.1632,0.7026
2026-05-09T17:28:26.450,-1.3687,0.5572,0.1008,-0.0461,0.6911,0.1632,0.7026
2026-05-09T17:28:26.464,-1.3699,0.5556,0.1012,-0.0461,0.6911,0.1632,0.7026
2026-05-09T17:28:26.477,-1.3720,0.5528,0.1018,-0.0461,0.6910,0.1633,0.7026
2026-05-09T17:28:26.492,-1.3726,0.5511,0.1019,-0.0468,0.6906,0.1636,0.7029
2026-05-09T17:28:26.506,-1.3723,0.5520,0.1022,-0.0468,0.6909,0.1623,0.7030
2026-05-09T17:28:26.519,-1.3716,0.5515,0.1025,-0.0468,0.6907,0.1626,0.7031
2026-05-09T17:28:26.533,-1.3710,0.5505,0.1026,-0.0458,0.6894,0.1634,0.7042
2026-05-09T17:28:26.547,-1.3691,0.5504,0.1026,-0.0715,0.6815,0.1582,0.7109
2026-05-09T17:28:26.561,-1.3672,0.5549,0.1038,-0.0477,0.6907,0.1654,0.7024
2026-05-09T17:28:26.575,-1.3666,0.5537,0.1046,-0.0457,0.6850,0.1632,0.7085
2026-05-09T17:28:26.589,-1.3682,0.5534,0.1042,-0.0526,0.6857,0.1615,0.7078
2026-05-09T17:28:26.603,-1.3691,0.5517,0.1038,-0.0496,0.6864,0.1629,0.7070
2026-05-09T17:28:26.616,-1.3698,0.5521,0.1033,-0.0492,0.6863,0.1625,0.7072
2026-05-09T17:28:26.631,-1.3695,0.5518,0.1033,-0.0485,0.6860,0.1639,0.7072
2026-05-09T17:28:26.645,-1.3692,0.5531,0.1031,-0.0507,0.6867,0.1619,0.7069
2026-05-09T17:28:26.658,-1.3688,0.5536,0.1032,-0.0494,0.6864,0.1625,0.7071
2026-05-09T17:28:26.672,-1.3687,0.5534,0.1032,-0.0497,0.6865,0.1624,0.7070
2026-05-09T17:28:26.686,-1.3686,0.5533,0.1032,-0.0498,0.6866,0.1623,0.7070
2026-05-09T17:28:26.700,-1.3684,0.5536,0.1032,-0.0498,0.6865,0.1626,0.7069
2026-05-09T17:28:26.727,-1.3681,0.5537,0.1034,-0.0498,0.6865,0.1625,0.7070
2026-05-09T17:28:26.741,-1.3680,0.5538,0.1035,-0.0499,0.6865,0.1626,0.7070
2026-05-09T17:28:26.756,-1.3679,0.5539,0.1036,-0.0499,0.6864,0.1626,0.7070
2026-05-09T17:28:26.770,-1.3677,0.5540,0.1037,-0.0499,0.6864,0.1626,0.7070
2026-05-09T17:28:26.784,-1.3657,0.5514,0.1021,-0.0499,0.6864,0.1626,0.7071
2026-05-09T17:28:26.797,-1.3622,0.5471,0.0994,-0.0499,0.6864,0.1626,0.7071
2026-05-09T17:28:26.811,-1.3594,0.5437,0.0972,-0.0500,0.6864,0.1626,0.7071
2026-05-09T17:28:26.825,-1.3591,0.5436,0.0971,-0.0500,0.6864,0.1626,0.7071
2026-05-09T17:28:26.838,-1.3587,0.5435,0.0971,-0.0500,0.6863,0.1626,0.7071
2026-05-09T17:28:26.853,-1.3587,0.5395,0.0975,-0.0500,0.6863,0.1626,0.7071
2026-05-09T17:28:26.867,-1.3587,0.5346,0.0981,-0.0500,0.6863,0.1626,0.7071
2026-05-09T17:28:26.881,-1.3586,0.5318,0.0984,-0.0501,0.6863,0.1627,0.7071
2026-05-09T17:28:26.895,-1.3583,0.5315,0.0984,-0.0501,0.6863,0.1627,0.7072
2026-05-09T17:28:26.908,-1.3580,0.5312,0.0984,-0.0501,0.6862,0.1627,0.7072
2026-05-09T17:28:26.922,-1.3578,0.5309,0.0984,-0.0501,0.6862,0.1627,0.7072
2026-05-09T17:28:26.936,-1.3575,0.5306,0.0984,-0.0501,0.6862,0.1627,0.7072
2026-05-09T17:28:26.950,-1.3572,0.5303,0.0984,-0.0502,0.6862,0.1627,0.7072
2026-05-09T17:28:26.964,-1.3569,0.5301,0.0984,-0.0502,0.6862,0.1627,0.7072
2026-05-09T17:28:26.977,-1.3566,0.5297,0.0984,-0.0501,0.6862,0.1627,0.7072
2026-05-09T17:28:26.991,-1.3563,0.5295,0.0984,-0.0503,0.6862,0.1628,0.7072
2026-05-09T17:28:27.005,-1.3560,0.5292,0.0984,-0.0503,0.6862,0.1628,0.7072
2026-05-09T17:28:27.019,-1.3557,0.5289,0.0984,-0.0503,0.6862,0.1628,0.7072
2026-05-09T17:28:27.033,-1.3554,0.5286,0.0984,-0.0503,0.6862,0.1628,0.7072
2026-05-09T17:28:27.047,-1.3551,0.5283,0.0984,-0.0503,0.6862,0.1628,0.7072
2026-05-09T17:28:27.061,-1.3548,0.5280,0.0984,-0.0503,0.6862,0.1628,0.7072
2026-05-09T17:28:27.075,-1.3545,0.5277,0.0984,-0.0503,0.6862,0.1628,0.7072
2026-05-09T17:28:27.701,-1.3462,0.2946,0.1219,-0.2206,0.6017,0.0830,0.7631
2026-05-09T17:28:27.728,-1.3462,0.2945,0.1219,-0.2206,0.6017,0.0829,0.7631
2026-05-09T17:28:27.756,-1.3462,0.2945,0.1220,-0.2205,0.6017,0.0829,0.7632
2026-05-09T17:28:27.797,-1.3462,0.2944,0.1220,-0.2203,0.6017,0.0829,0.7632
2026-05-09T17:28:27.826,-1.3462,0.2944,0.1220,-0.2203,0.6017,0.0828,0.7632
2026-05-09T17:28:27.853,-1.3462,0.2943,0.1220,-0.2202,0.6017,0.0828,0.7633
2026-05-09T17:28:27.894,-1.3462,0.2943,0.1220,-0.2202,0.6017,0.0827,0.7633
2026-05-09T17:28:27.922,-1.3462,0.2942,0.1221,-0.2200,0.6017,0.0827,0.7634
2026-05-09T17:28:28.006,-1.3462,0.2941,0.1221,-0.2199,0.6016,0.0826,0.7635
2026-05-09T17:28:28.020,-1.3461,0.2941,0.1221,-0.2198,0.6016,0.0825,0.7635
2026-05-09T17:28:28.034,-1.3460,0.2939,0.1222,-0.2196,0.6014,0.0814,0.7639
2026-05-09T17:28:28.047,-1.3460,0.2938,0.1222,-0.2193,0.6016,0.0820,0.7637
2026-05-09T17:28:28.061,-1.3459,0.2937,0.1222,-0.2193,0.6016,0.0814,0.7638
2026-05-09T17:28:28.075,-1.3457,0.2936,0.1222,-0.2190,0.6017,0.0809,0.7638
2026-05-09T17:28:28.089,-1.3457,0.2935,0.1222,-0.2189,0.6018,0.0810,0.7638
2026-05-09T17:28:28.116,-1.3457,0.2935,0.1222,-0.2188,0.6018,0.0812,0.7638
2026-05-09T17:28:28.145,-1.3457,0.2935,0.1222,-0.2187,0.6018,0.0812,0.7638
2026-05-09T17:28:28.172,-1.3456,0.2934,0.1222,-0.2186,0.6018,0.0810,0.7639
2026-05-09T17:28:28.200,-1.3456,0.2934,0.1222,-0.2184,0.6018,0.0810,0.7639
2026-05-09T17:28:28.214,-1.3456,0.2934,0.1223,-0.2184,0.6019,0.0811,0.7639
2026-05-09T17:28:28.228,-1.3455,0.2934,0.1222,-0.2183,0.6019,0.0810,0.7639
2026-05-09T17:28:28.270,-1.3456,0.2933,0.1223,-0.2183,0.6018,0.0811,0.7639
2026-05-09T17:28:28.311,-1.3456,0.2933,0.1223,-0.2182,0.6018,0.0812,0.7640
2026-05-09T17:28:28.325,-1.3456,0.2933,0.1223,-0.2182,0.6018,0.0813,0.7639
2026-05-09T17:28:28.338,-1.3456,0.2933,0.1223,-0.2182,0.6019,0.0812,0.7639
2026-05-09T17:28:28.353,-1.3455,0.2933,0.1223,-0.2179,0.6019,0.0813,0.7640
2026-05-09T17:28:28.381,-1.3455,0.2932,0.1224,-0.2179,0.6019,0.0814,0.7640
2026-05-09T17:28:28.409,-1.3456,0.2932,0.1224,-0.2179,0.6018,0.0815,0.7640
2026-05-09T17:28:28.437,-1.3456,0.2932,0.1225,-0.2178,0.6018,0.0815,0.7641
2026-05-09T17:28:28.478,-1.3456,0.2931,0.1225,-0.2176,0.6018,0.0817,0.7641
2026-05-09T17:28:28.492,-1.3457,0.2933,0.1225,-0.2180,0.6017,0.0818,0.7640
2026-05-09T17:28:28.547,-1.3457,0.2933,0.1224,-0.2181,0.6017,0.0818,0.7640
2026-05-09T17:28:28.561,-1.3457,0.2933,0.1224,-0.2180,0.6017,0.0816,0.7640
2026-05-09T17:28:28.589,-1.3456,0.2933,0.1224,-0.2179,0.6018,0.0816,0.7640
2026-05-09T17:28:28.617,-1.3456,0.2933,0.1224,-0.2179,0.6017,0.0818,0.7640
2026-05-09T17:28:28.645,-1.3457,0.2933,0.1225,-0.2178,0.6017,0.0820,0.7641
2026-05-09T17:28:28.687,-1.3457,0.2932,0.1226,-0.2177,0.6017,0.0820,0.7641
