timestamp_iso,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w
2026-05-09T17:22:28.871,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
2026-05-09T17:22:29.206,0.3266,1.3310,-0.0358,-0.1282,0.3010,0.0041,0.9450
2026-05-09T17:22:29.249,0.3312,1.3321,-0.0366,-0.1286,0.3023,-0.0002,0.9445
2026-05-09T17:22:29.274,0.3356,1.3339,-0.0373,-0.1328,0.2969,-0.0017,0.9456
2026-05-09T17:22:29.287,0.3385,1.3356,-0.0381,-0.1377,0.2887,-0.0038,0.9474
2026-05-09T17:22:29.301,0.3413,1.3369,-0.0387,-0.1415,0.2851,-0.0043,0.9480
2026-05-09T17:22:29.314,0.3442,1.3381,-0.0392,-0.1446,0.2837,-0.0037,0.9479
2026-05-09T17:22:29.328,0.3471,1.3391,-0.0397,-0.1472,0.2840,-0.0031,0.9475
2026-05-09T17:22:29.342,0.3501,1.3401,-0.0401,-0.1487,0.2863,-0.0019,0.9465
2026-05-09T17:22:29.356,0.3530,1.3409,-0.0404,-0.1504,0.2909,-0.0006,0.9448
2026-05-09T17:22:29.369,0.3553,1.3417,-0.0406,-0.1517,0.2928,-0.0004,0.9441
2026-05-09T17:22:29.384,0.3575,1.3423,-0.0408,-0.1532,0.2913,-0.0014,0.9443
2026-05-09T17:22:29.398,0.3594,1.3427,-0.0410,-0.1538,0.2892,-0.0022,0.9448
2026-05-09T17:22:29.411,0.3614,1.3432,-0.0414,-0.1536,0.2874,-0.0040,0.9454
2026-05-09T17:22:29.425,0.3635,1.3436,-0.0419,-0.1545,0.2867,-0.0067,0.9455
2026-05-09T17:22:29.439,0.3653,1.3438,-0.0422,-0.1543,0.2862,-0.0097,0.9456
2026-05-09T17:22:29.454,0.3669,1.3440,-0.0426,-0.1539,0.2860,-0.0113,0.9457
2026-05-09T17:22:29.467,0.3683,1.3439,-0.0429,-0.1537,0.2862,-0.0127,0.9457
2026-05-09T17:22:29.481,0.3697,1.3438,-0.0431,-0.1523,0.2870,-0.0141,0.9457
2026-05-09T17:22:29.495,0.3708,1.3434,-0.0431,-0.1507,0.2859,-0.0166,0.9462
2026-05-09T17:22:29.508,0.3717,1.3433,-0.0435,-0.1502,0.2826,-0.0201,0.9472
2026-05-09T17:22:29.523,0.3726,1.3432,-0.0439,-0.1512,0.2799,-0.0235,0.9477
2026-05-09T17:22:29.537,0.3731,1.3429,-0.0443,-0.1522,0.2775,-0.0258,0.9482
2026-05-09T17:22:29.550,0.3736,1.3427,-0.0444,-0.1529,0.2773,-0.0266,0.9482
2026-05-09T17:22:29.565,0.3740,1.3422,-0.0443,-0.1525,0.2769,-0.0276,0.9483
2026-05-09T17:22:29.578,0.3742,1.3418,-0.0440,-0.1510,0.2748,-0.0282,0.9492
2026-05-09T17:22:29.593,0.3744,1.3414,-0.0441,-0.1505,0.2725,-0.0288,0.9499
2026-05-09T17:22:29.606,0.3744,1.3411,-0.0445,-0.1505,0.2701,-0.0289,0.9506
2026-05-09T17:22:29.621,0.3745,1.3410,-0.0446,-0.1528,0.2663,-0.0303,0.9512
2026-05-09T17:22:29.634,0.3746,1.3405,-0.0444,-0.1531,0.2628,-0.0321,0.9521
2026-05-09T17:22:29.647,0.3749,1.3402,-0.0442,-0.1524,0.2602,-0.0335,0.9529
2026-05-09T17:22:29.662,0.3751,1.3397,-0.0440,-0.1523,0.2584,-0.0335,0.9534
2026-05-09T17:22:29.675,0.3753,1.3392,-0.0437,-0.1514,0.2574,-0.0318,0.9539
2026-05-09T17:22:29.698,0.3756,1.3389,-0.0435,-0.1509,0.2563,-0.0311,0.9542
2026-05-09T17:22:29.713,0.3763,1.3383,-0.0431,-0.1500,0.2562,-0.0331,0.9543
2026-05-09T17:22:29.727,0.3767,1.3381,-0.0432,-0.1495,0.2548,-0.0350,0.9547
2026-05-09T17:22:29.741,0.3771,1.3379,-0.0433,-0.1515,0.2527,-0.0365,0.9549
2026-05-09T17:22:29.761,0.3776,1.3377,-0.0432,-0.1505,0.2514,-0.0371,0.9554
2026-05-09T17:22:29.785,0.3782,1.3377,-0.0434,-0.1510,0.2513,-0.0378,0.9553
2026-05-09T17:22:29.800,0.3784,1.3380,-0.0438,-0.1525,0.2522,-0.0377,0.9548
2026-05-09T17:22:29.813,0.3785,1.3380,-0.0440,-0.1529,0.2509,-0.0377,0.9551
2026-05-09T17:22:29.827,0.3786,1.3381,-0.0443,-0.1540,0.2493,-0.0373,0.9554
2026-05-09T17:22:29.841,0.3786,1.3382,-0.0447,-0.1553,0.2477,-0.0367,0.9556
